dedup_key,attribute,caption_pre,caption_clean,frequency,sample_row_id,error
Colore della Pasta::colore un poco' carico ma uniforme,Colore della Pasta,Colore un poco' carico ma uniforme,Pasta di colore poco carico ma uniforme.,4,47572,
Colore della Pasta::medio chiaro ma con aree verdognole verso gli scalzi,Colore della Pasta,Medio chiaro ma con aree verdognole verso gli scalzi,Pasta di colore medio chiaro con aree verdognole verso gli scalzi.,4,32434,
Colore della Pasta::paglierino chiaro con alone centrale,Colore della Pasta,Paglierino chiaro con alone centrale,Pasta di colore paglierino chiaro con alone centrale.,8,27480,
Colore della Pasta::leggeri aloni rosa centrali,Colore della Pasta,Leggeri aloni rosa centrali,Pasta con leggeri aloni rosa centrali.,4,13750,
Colore della Pasta::carico ma presenta una fascia bruna molto marcata,Colore della Pasta,Carico ma presenta una fascia bruna molto marcata,Pasta di colore carico con fascia bruna molto marcata.,4,47236,
Colore della Pasta::omogeneo non carico,Colore della Pasta,"Omogeneo, non carico",Pasta di colore omogeneo e non carico.,8,5987,
Colore della Pasta::giallo carico alone centrale più scuro,Colore della Pasta,Giallo carico alone centrale più scuro,Pasta di colore giallo carico con alone centrale più scuro.,4,37550,
Colore della Pasta::giallo molto carico ma uniforme,Colore della Pasta,Giallo Molto carico ma uniforme,Pasta di colore giallo molto carico e uniforme.,4,12981,
Colore della Pasta::molto intenso e sfumato fra i piatti,Colore della Pasta,Molto intenso e sfumato fra i piatti,Pasta di colore molto intenso e sfumato fra i piatti.,4,24355,
Colore della Pasta::chiaro ma leggeremacchie rosa dove c è laspugna,Colore della Pasta,"Chiaro, ma leggeremacchie rosa dove c è laspugna",Pasta di colore chiaro con leggerissime macchie rosa nelle zone di spugna.,4,26114,
Colore della Pasta::chiara e abbastanza omogenea,Colore della Pasta,Chiara e abbastanza omogenea,Pasta di colore chiaro e abbastanza omogenea.,4,18788,
Colore della Pasta::macchie rosa non uniforme,Colore della Pasta,Macchie rosa non uniforme,Pasta con macchie rosa e colore non uniforme.,4,13829,
Colore della Pasta::alone colore salmone,Colore della Pasta,Alone colore salmone,Pasta con alone di colore salmone.,4,51009,
Colore della Pasta::giallo saturo ma omogeneo,Colore della Pasta,"Giallo saturo, ma omogeneo",Pasta di colore giallo saturo e omogeneo.,4,49389,
Colore della Pasta::alone centrale rosato,Colore della Pasta,Alone centrale rosato,Pasta con alone centrale rosato.,20,469,
Colore della Pasta::omogeneo appena giallo,Colore della Pasta,"Omogeneo, appena giallo","Pasta di colore omogeneo, appena giallo.",4,11512,
Colore della Pasta::striscia scura,Colore della Pasta,Striscia scura,Pasta con striscia scura.,4,14242,
Colore della Pasta::giallo chiaro,Colore della Pasta,Giallo chiaro,Pasta di colore giallo chiaro.,28,5992,
Colore della Pasta::giallo saturo,Colore della Pasta,Giallo saturo,Pasta di colore giallo saturo.,8,30808,
Colore della Pasta::il giallo verde è solo accennato,Colore della Pasta,Il giallo verde è solo accennato,Pasta con giallo verdognolo leggermente accennato.,4,4632,
Colore della Pasta::macchie rosate al centro,Colore della Pasta,Macchie rosate al centro,Pasta con macchie rosate al centro.,4,1157,
Colore della Pasta::pochetto disomogenea,Colore della Pasta,Pochetto disomogenea,Pasta con colore leggermente disomogeneo.,4,22241,
Colore della Pasta::giallo tende al carico abbastanza uniforme,Colore della Pasta,Giallo tende al carico abbastanza uniforme,Pasta di colore giallo carico abbastanza uniforme.,8,29606,
Colore della Pasta::fascia più chiara sotto un piatto e macchia rosa visibile sul segno del coltello centrale,Colore della Pasta,Fascia più chiara sotto un piatto e macchia rosa visibile sul segno del coltello centrale,Pasta con fascia più chiara sotto un alone piatto e macchia rosata sul segno del coltello centrale.,4,20535,
Colore della Pasta::colore giallo carico a macchie negativo,Colore della Pasta,"Colore giallo carico a macchie, negativo",Pasta di colore giallo carico con macchie.,4,35793,
Colore della Pasta::più che alone è una fascia centrale più scura,Colore della Pasta,Più che alone è una fascia centrale più scura,Pasta con fascia centrale di colore più scuro.,4,49591,
Colore della Pasta::alone e zone biancastra per effetto sgretolamento pasta,Colore della Pasta,Alone e zone biancastra per effetto sgretolamento pasta,Pasta con alone e zone biancastre per effetto di sgretolamento.,4,47567,
Colore della Pasta::fascie di alone più scuro concentriche più alone,Colore della Pasta,Fascie di alone più scuro concentriche più alone,Pasta con fasce di alone concentrico tendente allo scuro.,4,44175,
Colore della Pasta::medio chiaro,Colore della Pasta,Medio chiaro,Pasta di colore medio chiaro.,4,22431,
Colore della Pasta::colore carico ma omogeneo,Colore della Pasta,Colore carico ma omogeneo,Pasta di colore carico ma omogeneo.,12,11655,
Colore della Pasta::giallo paglierino leggermente grigio,Colore della Pasta,Giallo paglierino leggermente grigio,Pasta di colore giallo paglierino leggermente grigiastro.,4,14175,
Colore della Pasta::abbastanza chiaro e abbastanza omogeneo,Colore della Pasta,Abbastanza chiaro e abbastanza omogeneo,Pasta di colore abbastanza chiaro e abbastanza omogeneo.,4,27697,
Colore della Pasta::più carico al centro alone evidente,Colore della Pasta,"Più carico al centro, alone evidente",Pasta con colore più carico al centro e alone evidente.,2,46365,
Colore della Pasta::colore uniforme,Colore della Pasta,Colore uniforme,Pasta di colore uniforme.,4,40444,
Colore della Pasta::alone centrale tendente al chiaro,Colore della Pasta,Alone centrale tendente al chiaro,Pasta con alone centrale tendente al chiaro.,4,27489,
Colore della Pasta::fascia bianca con zona diffusa rosa,Colore della Pasta,Fascia bianca con zona diffusa rosa,Pasta con fascia bianca e zona diffusa rosata.,4,49795,
Colore della Pasta::paglierino intenso omogeneo,Colore della Pasta,Paglierino intenso omogeneo,Pasta di colore paglierino intenso e omogeneo.,4,47462,
Colore della Pasta::un dubbio su una chiazza rosata,Colore della Pasta,Un dubbio su una chiazza rosata,Pasta con chiazza rosata.,4,3300,
Colore della Pasta::paglierino chiaro,Colore della Pasta,Paglierino chiaro,Pasta di colore paglierino chiaro.,8,15591,
Colore della Pasta::chiaro tende al bianco assenza di difetti,Colore della Pasta,Chiaro tende al bianco assenza di difetti,Pasta di colore chiaro tendente al bianco.,4,18791,
Colore della Pasta::qualche leggera macchia più scura sulla pasta,Colore della Pasta,Qualche leggera macchia più scura sulla pasta.,Pasta con qualche leggera macchia più scura.,4,9231,
Colore della Pasta::abbastanza uniforme tende al carico,Colore della Pasta,Abbastanza uniforme tende al carico,"Pasta abbastanza uniforme, tendente al colore carico.",4,11239,
Colore della Pasta::appena più saturo verso il centro poco poco,Colore della Pasta,Appena più saturo verso il centro. Poco poco,Pasta con colorazione leggermente più satura al centro.,4,992,
Colore della Pasta::più chiaro verso uno scalzo,Colore della Pasta,Più chiaro verso uno scalzo,Pasta più chiara verso lo scalzo.,4,44681,
Colore della Pasta::tende al chiaro area centrale alone,Colore della Pasta,Tende al chiaro area centrale alone,Pasta tendente al chiaro nell'area centrale con alone.,4,11589,
Colore della Pasta::tranciato con alone,Colore della Pasta,Tranciato con alone,Pasta con alone.,4,9395,
Colore della Pasta::non uniforme alone scuro,Colore della Pasta,Non uniforme alone scuro,Pasta con alone scuro non uniforme.,4,44690,
Colore della Pasta::colorazione omogenea non troppo carica,Colore della Pasta,Colorazione omogenea non troppo carica,Pasta di colorazione omogenea non troppo carica.,4,35614,
Colore della Pasta::chiaro ma sotto un piatto fascia macchia diffusa rosa,Colore della Pasta,Chiaro ma sotto un piatto fascia macchia diffusa rosa,Pasta di colore chiaro con fascia sottostante e diffusa macchia rosata.,4,33735,
Colore della Pasta::leggero alone centrale vs un piatto,Colore della Pasta,Leggero alone centrale vs un piatto,Pasta con leggero alone centrale e zona più piatta.,4,18868,
Colore della Pasta::più chiara agli scalzi per rosata,Colore della Pasta,Più chiara agli scalzi per rosata,Pasta più chiara agli scalzi con tendenza rosata.,2,46958,
Colore della Pasta::giallo pieno in centro più chiaro altrove,Colore della Pasta,Giallo pieno in centro. Più chiaro altrove,"Pasta di colore giallo carico al centro, più chiaro nelle altre zone.",4,30856,
Colore della Pasta::paglierino ai lati giallo chiaro al centro,Colore della Pasta,Paglierino ai lati. Giallo chiaro al centro,"Pasta paglierina ai lati, giallo chiaro al centro.",4,5123,
Colore della Pasta::giallo troppo scuro sfumato in chiaro parte esterna,Colore della Pasta,"Giallo troppo scuro, sfumato in chiaro parte esterna","Pasta di colore giallo scuro, sfumato in chiaro verso la parte esterna.",4,34434,
Colore della Pasta::alone scuro,Colore della Pasta,Alone scuro,Pasta con alone scuro.,4,42626,
Colore della Pasta::colore chiaro ma pallido anomalo per il grana,Colore della Pasta,"Colore chiaro ma pallido, anomalo per il grana","Pasta di colore chiaro ma pallido, anomalo per il grana.",4,41355,
Colore della Pasta::colore molto marcato ma omogeneo,Colore della Pasta,Colore molto marcato ma omogeneo,Pasta di colore molto marcato e omogeneo.,4,33739,
Colore della Pasta::giallo gonfalone centrale,Colore della Pasta,Giallo gonfalone centrale,Pasta di colore giallo con alone centrale.,4,35850,
Colore della Pasta::alone centrale più scuro grande sia pure leggero,Colore della Pasta,Alone centrale più scuro grande sia pure leggero,"Pasta con alone centrale grande e più scuro, seppur leggero.",2,46359,
Colore della Pasta::intenso degradante verso un piatto,Colore della Pasta,"Intenso, degradante verso un piatto","Pasta di colore intenso, degradante verso un colore più piatto.",4,32432,
Colore della Pasta::centro zona rosacea,Colore della Pasta,Centro zona rosacea,Pasta con zona centrale rosata.,4,40445,
Colore della Pasta::mediamente carico abbastanza omogeneo ma con lieve alone rosato,Colore della Pasta,Mediamente carico abbastanza omogeneo ma con lieve alone rosato,"Pasta di colore mediamente carico, abbastanza omogenea, con lieve alone rosato.",4,41189,
Colore della Pasta::1 sottocrosta biancastro,Colore della Pasta,1 Sottocrosta biancastro,Pasta con zona sottocrosta biancastra.,4,4103,
Colore della Pasta::colore chiaro ma rosa arancio pallido,Colore della Pasta,Colore chiaro ma rosa arancio pallido,"Pasta di colore chiaro, rosa arancio pallido.",4,51957,
Colore della Pasta::zona rosa vicino a crosta,Colore della Pasta,Zona rosa vicino a crosta,Pasta con zona rosata vicino alla crosta.,4,37294,
Colore della Pasta::vistoso alone,Colore della Pasta,Vistoso alone,Pasta con alone vistoso.,4,42906,
Colore della Pasta::colore sfumato più scuro verso un piatto macchia rosa,Colore della Pasta,"Colore sfumato più scuro verso un piatto, macchia rosa",Pasta con colore sfumato più scuro verso un piatto e macchia rosa.,4,11237,
Colore della Pasta::giallo chiaro con aloni rosa centrali,Colore della Pasta,Giallo chiaro con aloni rosa centrali,Pasta di colore giallo chiaro con aloni rosati centrali.,4,31969,
Colore della Pasta::bel paglierino omogeneo,Colore della Pasta,Bel paglierino omogeneo,Pasta di colore paglierino omogeneo.,4,17406,
Colore della Pasta::tende al giallo carico ma omogeneo,Colore della Pasta,"Tende al giallo carico, ma omogeneo",Pasta di colore tendente al giallo carico e omogeneo.,4,11378,
Colore della Pasta::abbastanza chiara ma leggermente non omogenea sotto i due piatti,Colore della Pasta,Abbastanza chiara ma leggermente non omogenea sotto i due piatti,Pasta abbastanza chiara ma leggermente non omogenea sotto i due piatti.,4,37547,
Colore della Pasta::giallo leggermente carico,Colore della Pasta,Giallo leggermente carico,Pasta di colore giallo leggermente carico.,4,23932,
Colore della Pasta::leggermente sfumato,Colore della Pasta,Leggermente Sfumato,Pasta di colore leggermente sfumato.,4,30805,
Colore della Pasta::zona più scura verso un piatto,Colore della Pasta,Zona più scura verso un piatto,Pasta con zona più scura verso il piatto.,4,47517,
Colore della Pasta::più chiaro sui 3/4 saturo il centro,Colore della Pasta,Più Chiaro sui 3/4 . Saturo il centro,"Pasta più chiara sui tre quarti, con centro saturo.",4,9984,
Colore della Pasta::carico verso il centro,Colore della Pasta,Carico verso il centro,Pasta di colore carico verso il centro.,4,11230,
Colore della Pasta::carico più scuro al centro,Colore della Pasta,Carico più scuro al centro,"Pasta di colore carico, più scuro al centro.",4,47404,
Colore della Pasta::intenso e di più sotto un piatto,Colore della Pasta,Intenso e di più sotto un piatto,Pasta di colore intenso e più carico nella zona sottostante il piatto.,4,44352,
Colore della Pasta::alone centrale stretto e più scuro,Colore della Pasta,Alone centrale stretto e più scuro,Pasta con alone centrale stretto e più scuro.,4,9902,
Colore della Pasta::piatto staccato,Colore della Pasta,Piatto staccato,NON_DESCRITTO,4,50486,
Colore della Pasta::alone centrale marcato,Colore della Pasta,Alone centrale marcato,Pasta con alone centrale marcato.,4,25727,
Colore della Pasta::colore molto carico più chiaro su 1 piatto,Colore della Pasta,Colore molto carico più chiaro su 1 piatto,"Pasta di colore molto carico, più chiara su un lato.",4,15475,
Colore della Pasta::appena più ossidato al centro,Colore della Pasta,Appena più ossidato al centro,Pasta con colorazione appena più scura al centro.,14,2133,
Colore della Pasta::tendente al rosato con fascia più chiara,Colore della Pasta,Tendente al rosato con fascia più chiara,Pasta tendente al rosato con fascia più chiara.,4,42483,
Colore della Pasta::aranciato,Colore della Pasta,Aranciato,Pasta di colore aranciato.,6,27760,
Colore della Pasta::chiaro ma 3 macchie rosa,Colore della Pasta,Chiaro ma 3 macchie rosa,Pasta di colore chiaro con tre macchie rosate.,4,9227,
Colore della Pasta::bianco cipria,Colore della Pasta,Bianco cipria,Pasta di colore bianco cipria.,4,49028,
Colore della Pasta::leggermente più carico in una metà ma mediamente buono,Colore della Pasta,"Leggermente più carico in una metà, ma mediamente buono","Pasta di colore leggermente più carico in una metà, mediamente uniforme.",4,37295,
Colore della Pasta::giallo paglierino un poco' più carico al centro,Colore della Pasta,Giallo paglierino un poco' più carico al centro,Pasta di colore giallo paglierino leggermente più carico al centro.,4,37540,
Colore della Pasta::presenza di fascia più scura in un sottopiatto,Colore della Pasta,Presenza di fascia più scura in un sottopiatto,Pasta con fascia più scura in zona sottocrosta.,4,14240,
Colore della Pasta::chiara con leggero alone e 2 chiazze tendenti e al rosa,Colore della Pasta,Chiara con leggero alone e 2 chiazze tendenti e al rosa,Pasta chiara con leggero alone e qualche chiazza tendente al rosa.,2,46954,
Colore della Pasta::eccessivamente carico con evidente macchie rosa,Colore della Pasta,Eccessivamente carico con evidente macchie rosa,Pasta di colore eccessivamente carico con evidenti macchie rosate.,4,5609,
Colore della Pasta::colore uniforme tendente al grigio,Colore della Pasta,Colore uniforme tendente al grigio,Pasta di colore uniforme tendente al grigio.,4,35670,
Colore della Pasta::più chiara sotto un piatto leggero alone centrale,Colore della Pasta,"Più chiara sotto un piatto, leggero alone centrale",Pasta più chiara nella zona sottocorticale con leggero alone centrale.,4,21701,
Colore della Pasta::più chiaro verso gli scalzi,Colore della Pasta,Più chiaro verso gli scalzi,Pasta più chiara verso gli scalzi.,12,7994,
Colore della Pasta::alone centrale molto marcato,Colore della Pasta,Alone centrale molto marcato,Pasta con alone centrale molto marcato.,4,4222,
Colore della Pasta::una macchia grigia,Colore della Pasta,Una macchia grigia,Pasta con una macchia grigia.,10,1949,
Colore della Pasta::zone leggermente rosa al centro pasta giallo chiaro,Colore della Pasta,"Zone leggermente rosa al centro, pasta giallo chiaro",Pasta di colore giallo chiaro con zone leggermente rosate al centro.,4,40375,
Colore della Pasta::anello chiaro perimetrale centro giallo carico zone verdastre,Colore della Pasta,"Anello chiaro perimetrale centro giallo carico, zone verdastre","Pasta con anello chiaro perimetrale, centro giallo carico e zone verdastre.",4,47405,
Colore della Pasta::giallo grigio,Colore della Pasta,Giallo grigio,Pasta di colore giallo grigiastro.,4,24352,
Colore della Pasta::paglierino carico uniformemente distribuito e leggero riflesso verde,Colore della Pasta,Paglierino carico uniformemente distribuito e leggero riflesso verde,Pasta di colore paglierino carico uniformemente distribuito con leggero riflesso verde.,4,41470,
Colore della Pasta::lievissimo alone centrale ai bordi giallo chiaro,Colore della Pasta,Lievissimo alone centrale. Ai bordi giallo chiaro,Pasta con lievissimo alone centrale e giallo chiaro ai bordi.,4,3876,
Colore della Pasta::non paglierino ma chiaro,Colore della Pasta,"Non paglierino, ma chiaro",Pasta non paglierina ma di colore chiaro.,8,736,
Colore della Pasta::colore chiaro con leggero alone centrale una leggera macchia rosa,Colore della Pasta,Colore chiaro con leggero alone centrale una leggera macchia rosa,Pasta di colore chiaro con leggero alone centrale e leggera macchia rosata.,4,13191,
Colore della Pasta::alone centrale molto marcato di colore quasi arancione,Colore della Pasta,"Alone centrale molto marcato, di colore quasi arancione","Pasta con alone centrale molto marcato, di colore quasi arancio.",4,1738,
Colore della Pasta::uniforme tende al chiaro,Colore della Pasta,Uniforme tende al chiaro,"Pasta di colore uniforme, tendente al chiaro.",4,26040,
Colore della Pasta::fascia più chiara,Colore della Pasta,Fascia più chiara,Pasta con fascia più chiara.,4,457,
Colore della Pasta::omogeneamente giallo carico,Colore della Pasta,Omogeneamente giallo carico,"Pasta di colore giallo carico, omogeneamente distribuito.",8,12982,
Colore della Pasta::giallo medio carico tendente al nocciola,Colore della Pasta,Giallo medio carico tendente al nocciola,Pasta di colore giallo medio carico tendente al nocciola.,2,46699,
Colore della Pasta::giallo uniforme,Colore della Pasta,Giallo uniforme,Pasta di colore giallo uniforme.,8,11234,
Colore della Pasta::carica la parte centrale anche l'esterno non chiaro,Colore della Pasta,Carica la parte centrale. Anche l'esterno non chiaro,Pasta con colore carico nella parte centrale e colore non chiaro verso l'esterno.,4,23860,
Colore della Pasta::omogeneamente paglierino scarico,Colore della Pasta,Omogeneamente paglierino scarico,"Pasta di colore paglierino scarico, omogenea.",4,12919,
Colore della Pasta::evidente alone centrale colore nocciola,Colore della Pasta,Evidente alone centrale colore nocciola,Pasta con evidente alone centrale di colore nocciola.,4,25730,
Colore della Pasta::carico leggermente più scuro al centro,Colore della Pasta,Carico leggermente più scuro al centro,"Pasta di colore carico, leggermente più scura al centro.",8,20414,
Colore della Pasta::macchia scura centrale,Colore della Pasta,Macchia scura centrale,Pasta con macchia scura centrale.,4,33814,
Colore della Pasta::molto scuro e aree non omogenee,Colore della Pasta,Molto scuro e aree non omogenee,Pasta di colore molto scuro con aree non omogenee.,4,7998,
Colore della Pasta::un poco' più scura al centro,Colore della Pasta,Un poco' più scura al centro,Pasta più scura al centro.,8,7839,
Colore della Pasta::colore più intenso verso un piatto,Colore della Pasta,Colore più intenso verso un piatto,Pasta con colore più intenso verso un'area piatta.,4,35794,
Colore della Pasta::alone rosato,Colore della Pasta,Alone rosato,Pasta con alone rosato.,17,3856,
Colore della Pasta::colore marcato al centro,Colore della Pasta,Colore marcato al centro,Pasta di colore marcato al centro.,4,25573,
Colore della Pasta::omogenea carica,Colore della Pasta,Omogenea carica,Pasta di colore omogeneo e carico.,4,21874,
Colore della Pasta::giallo omogeneo non troppo carico,Colore della Pasta,"Giallo omogeneo, non troppo carico","Pasta di colore giallo omogeneo, non troppo carico.",4,16787,
Colore della Pasta::più chiara sotto un piatto ma abbastanza omogeneo,Colore della Pasta,Più chiara sotto un piatto ma abbastanza omogeneo,Pasta più chiara nella zona sottocorticale ma abbastanza omogenea nel colore.,4,37371,
Colore della Pasta::vistose aree con colorazione alterata,Colore della Pasta,Vistose aree con colorazione alterata,Pasta con vistose aree di colorazione alterata.,8,29089,
Colore della Pasta::più carico al centro lievi ombre rosate,Colore della Pasta,"Più carico al centro, lievi ombre rosate",Pasta di colore più carico al centro con lievi ombre rosate.,4,32356,
Colore della Pasta::più chiaro verso gli scalzi di poco nel complesso abbastanza chiaro,Colore della Pasta,"Più chiaro verso gli scalzi, di poco. Nel complesso abbastanza chiaro","Pasta più chiara verso gli scalzi, nel complesso abbastanza chiaro.",4,26186,
Colore della Pasta::tendente un poco al rosato abbastanza unif,Colore della Pasta,Tendente un Poco al rosato abbastanza unif,Pasta tendente al rosato con colorazione abbastanza uniforme.,4,15419,
Colore della Pasta::bel colore tendente al chiaro,Colore della Pasta,Bel colore tendente al chiaro,Pasta di colore tendente al chiaro.,4,22340,
Colore della Pasta::uniforme tende chiaro,Colore della Pasta,Uniforme tende chiaro,Pasta di colore uniforme tendente al chiaro.,4,11449,
Colore della Pasta::alone centrale carico,Colore della Pasta,Alone centrale carico,Pasta con alone centrale carico.,4,15978,
Colore della Pasta::alone centrale tendente al rosato,Colore della Pasta,Alone centrale tendente al rosato,Pasta con alone centrale tendente al rosato.,4,7993,
Colore della Pasta::macchie rosate difficili da vedere,Colore della Pasta,Macchie rosate difficili da vedere,Pasta con macchie rosate poco evidenti.,4,49792,
Colore della Pasta::colorazione omogenea,Colore della Pasta,Colorazione omogenea,Pasta di colorazione omogenea.,4,40302,
Colore della Pasta::carica al centro,Colore della Pasta,Carica al centro,Pasta di colore carico al centro.,4,11370,
Colore della Pasta::non bello carico aree rossastre e verdognole,Colore della Pasta,"Non bello, carico, aree rossastre e verdognole",Pasta di colore carico con aree rossastre e verdognole.,4,21885,
Colore della Pasta::tendente al giallo paglierino,Colore della Pasta,Tendente al giallo paglierino,Pasta di colore tendente al giallo paglierino.,8,9235,
Colore della Pasta::giallo chiaro con alone più carico e sfumatura rosa nelle aree spugnose,Colore della Pasta,Giallo chiaro con alone più carico e sfumatura rosa nelle aree spugnose,Pasta di colore giallo chiaro con alone più carico e sfumatura rosata nelle aree spugnose.,4,30711,
Colore della Pasta::tende al chiaro e all uniforme,Colore della Pasta,Tende al chiaro e all uniforme,Pasta di colore tendente al chiaro e uniforme.,4,30664,
Colore della Pasta::chiaro ma leggermente carico al centro,Colore della Pasta,Chiaro ma leggermente carico al centro,"Pasta di colore chiaro, leggermente carico al centro.",4,12910,
Colore della Pasta::giallo non uniforme con venatura rosata,Colore della Pasta,Giallo non uniforme con venatura rosata,Pasta di colore giallo non uniforme con venatura rosata.,4,42909,
Colore della Pasta::colore chiaro tendente al paglierino abbastanza omogeneo,Colore della Pasta,"Colore chiaro, tendente al paglierino. Abbastanza omogeneo","Pasta di colore chiaro, tendente al paglierino, abbastanza omogenea.",4,13192,
Colore della Pasta::evidente alone scuro che segue la frattura,Colore della Pasta,Evidente alone scuro che segue la frattura,Pasta con evidente alone scuro lungo la frattura.,4,32272,
Colore della Pasta::abbastanza carico e omogeneo,Colore della Pasta,Abbastanza carico e omogeneo,Pasta di colore abbastanza carico e omogeneo.,4,22247,
Colore della Pasta::un poco' troppo carico,Colore della Pasta,Un poco' troppo carico,Pasta di colore un poco carico.,4,2362,
Colore della Pasta::solo leggero alone,Colore della Pasta,Solo leggero alone...,Pasta con leggero alone.,4,13,
Colore della Pasta::giallo tendente al carico,Colore della Pasta,Giallo tendente al carico,Pasta di colore giallo tendente al carico.,4,37298,
Colore della Pasta::alone centrale giallo verde con macchie scure,Colore della Pasta,Alone centrale giallo verde con macchie scure,Pasta con alone centrale giallo-verde e macchie scure.,10,1950,
Colore della Pasta::colore rosato sfumato sotto lo scalzo vicino alla crosta,Colore della Pasta,colore rosato sfumato sotto lo scalzo vicino alla crosta,Pasta con colore rosato sfumato nella zona sottoscalzo vicino alla crosta.,4,50528,
Colore della Pasta::alone centrale più carico lievi riflessi rosati,Colore della Pasta,"Alone centrale più carico, lievi riflessi rosati",Pasta con alone centrale carico e lievi riflessi rosati.,4,18481,
Colore della Pasta::bel colore omogeneo e tendente al chiaro,Colore della Pasta,Bel colore omogeneo e tendente al chiaro,Pasta di colore omogeneo tendente al chiaro.,4,37045,
Colore della Pasta::saturo,Colore della Pasta,Saturo,Pasta di colore saturo.,12,11374,
Colore della Pasta::alone centrale,Colore della Pasta,Alone centrale,Pasta con alone centrale.,80,5527,
Colore della Pasta::un piatto e più scuro,Colore della Pasta,Un piatto e più scuro,Pasta di colore più scuro e piatto.,2,46704,
Colore della Pasta::non omogeneo lateralmente,Colore della Pasta,Non omogeneo lateralmente,Pasta con colore non omogeneo lateralmente.,4,25571,
Colore della Pasta::giallo chiaro piuttosto omogeneo,Colore della Pasta,Giallo chiaro piuttosto omogeneo,Pasta di colore giallo chiaro piuttosto omogeneo.,4,7921,
Colore della Pasta::carico aranciato,Colore della Pasta,Carico aranciato,Pasta di colore carico aranciato.,16,24348,
Colore della Pasta::evidente alone scuro che tende al rosato nelle zone centrali con la fitta microocchiatura,Colore della Pasta,Evidente alone scuro che tende al rosato nelle zone centrali con la fitta microocchiatura,Pasta con evidente alone scuro tendente al rosato nelle zone centrali con fitta microocchiatura.,4,40300,
Colore della Pasta::rosa ai bordi,Colore della Pasta,Rosa ai bordi,Pasta con tonalità rosata ai bordi.,4,5526,
Colore della Pasta::piccolo alone centrale grigiastro,Colore della Pasta,Piccolo alone centrale grigiastro,Pasta con piccolo alone centrale grigiastro.,4,51137,
Colore della Pasta::bello abbastanza carico omogeneo,Colore della Pasta,"Bello, abbastanza carico, omogeneo",Pasta di colore abbastanza carico e omogeneo.,4,26038,
Colore della Pasta::alone lieve centrale,Colore della Pasta,Alone lieve centrale,Pasta con lieve alone centrale.,8,27484,
Colore della Pasta::omogeneo non troppo carico,Colore della Pasta,"Omogeneo, non troppo carico","Pasta di colore omogeneo, non troppo carico.",12,15532,
Colore della Pasta::giallo chiaro con leggere macchioline rosate,Colore della Pasta,Giallo chiaro con leggere macchioline rosate,Pasta di colore giallo chiaro con leggere macchioline rosate.,4,30662,
Colore della Pasta::omogeneo chiaro,Colore della Pasta,"Omogeneo, chiaro",Pasta di colore omogeneo e chiaro.,20,7374,
Colore della Pasta::giallo carico ma abbastanza omogeneo,Colore della Pasta,Giallo carico ma abbastanza omogeneo,Pasta di colore giallo carico e abbastanza omogeneo.,4,27698,
Colore della Pasta::più chiara verso un piatto nel complesso non troppo carica,Colore della Pasta,Più chiara verso un piatto. Nel complesso non troppo carica,"Pasta più chiara verso un piatto, nel complesso non troppo carica.",4,27692,
Colore della Pasta::bi colore,Colore della Pasta,Bi colore,Pasta bicolore.,4,44177,
Colore della Pasta::più chiara vicino a scalzo,Colore della Pasta,Più chiara vicino a scalzo,Pasta più chiara nelle zone vicino agli scalzi.,4,7456,
Colore della Pasta::giallo chiaro omogeneo,Colore della Pasta,Giallo chiaro omogeneo,Pasta di colore giallo chiaro omogeneo.,8,26113,
Colore della Pasta::macchia centrale più scura,Colore della Pasta,Macchia centrale più scura,Pasta con macchia centrale più scura.,4,27418,
Colore della Pasta::colore giallo non carico leggere alone più giallo forse un poco' o rosaceo,Colore della Pasta,"Colore giallo non carico, leggere alone più giallo, forse un poco' o rosaceo",Pasta di colore giallo non carico con leggeri alone più gialli e sfumature leggermente rosacee.,4,27906,
Colore della Pasta::zona rosa e biancastra,Colore della Pasta,Zona rosa e biancastra,Pasta con zona rosa e biancastra.,4,14246,
Colore della Pasta::alone centrale leggerissimo,Colore della Pasta,Alone centrale leggerissimo,Pasta con alone centrale leggerissimo.,4,49192,
Colore della Pasta::zone verdastre sugli angoli e arancioni,Colore della Pasta,Zone verdastre sugli angoli e arancioni,Pasta con zone verdastre negli angoli e arancioni.,4,36958,
Colore della Pasta::giallo medio carico con qualche zona rosa,Colore della Pasta,Giallo medio carico con qualche zona rosa,Pasta di colore giallo medio carico con qualche zona rosata.,4,44857,
Colore della Pasta::omogeneo giallo carico carico,Colore della Pasta,Omogeneo giallo carico carico,Pasta di colore giallo carico e omogeneo.,4,40447,
Colore della Pasta::chiaro omogeneo,Colore della Pasta,Chiaro omogeneo,Pasta di colore chiaro e omogeneo.,24,9483,
Colore della Pasta::parte un poco più chiara,Colore della Pasta,Parte un Poco più chiara,Pasta con parte leggermente più chiara.,4,7841,
Colore della Pasta::carico ma uniforme,Colore della Pasta,Carico ma uniforme,Pasta di colore carico e uniforme.,8,24139,
Colore della Pasta::abbastanza omogeneo e chiaro,Colore della Pasta,Abbastanza omogeneo e chiaro,Pasta di colore abbastanza omogeneo e chiaro.,10,24285,
Colore della Pasta::scura con alone centrale rosa,Colore della Pasta,Scura con Alone centrale rosa,Pasta scura con alone centrale rosa.,4,7989,
Colore della Pasta::leggera area verdastra,Colore della Pasta,Leggera area verdastra,Pasta con leggera area verdastra.,4,1139,
