dedup_key,attribute,caption_pre,caption_clean,frequency,sample_row_id,error
Spessore della Crosta::regolare sotto 1 cm,Spessore della Crosta,Regolare sotto 1 cm,Crosta regolare e molto sottile.,4,40283,
Spessore della Crosta::più spessa su di un piatto,Spessore della Crosta,Più spessa su di un piatto,Crosta più spessa sulla parte piatta.,4,40284,
Spessore della Crosta::molto sottile ma su un piatto risulta concessa verso il centro,Spessore della Crosta,Molto sottile ma su un piatto risulta concessa verso il centro,"Crosta molto sottile, con zone piatte concesse verso il centro.",4,49120,
Spessore della Crosta::8 o meno,Spessore della Crosta,8 o meno,Crosta molto sottile.,4,41116,
Spessore della Crosta::n9n regolare,Spessore della Crosta,N9n regolare,Crosta irregolare.,8,29576,
Spessore della Crosta::sfumata scalzo e piatto medio 12mm spigolo 18mm,Spessore della Crosta,Sfumata Scalzo e piatto medio 12mm Spigolo 18mm,"Crosta sfumata con scalzo e parte piatta mediamente spessa, spigoli marcati.",4,27880,
Spessore della Crosta::spessa oltre il cm,Spessore della Crosta,Spessa oltre il cm,Crosta spessa.,4,47558,
Spessore della Crosta::ottimi piatti,Spessore della Crosta,Ottimi piatti,Crosta con parti piatte ben definite.,4,20393,
Spessore della Crosta::lateralmente superiore al cm sul piatti regolare,Spessore della Crosta,Lateralmente superiore al cm sul piatti regolare,"Crosta spessa sul lato, parte piatta regolare.",4,25626,
Spessore della Crosta::frattura regolare molto granuloso,Spessore della Crosta,Frattura regolare molto granuloso,NON_DESCRITTO,4,42822,
Spessore della Crosta::piatti e scalzo ben definiti media 8mm spigoli 11mm circa,Spessore della Crosta,Piatti e scalzo ben definiti media 8mm Spigoli 11mm circa,"Crosta con parte piatta e scalzo ben definiti, spessore medio e spigoli pronunciati.",4,7350,
Spessore della Crosta::crosta sottile,Spessore della Crosta,Crosta sottile,Crosta sottile.,4,42472,
Spessore della Crosta::tre lati maggiori di 10 mm e 1 da 5 mm,Spessore della Crosta,Tre lati maggiori di 10 mm e 1 da 5 mm,"Crosta irregolare, con spessore variabile tra i lati.",4,18922,
Spessore della Crosta::oltre il cm,Spessore della Crosta,Oltre il cm,Crosta spessa.,4,9885,
Spessore della Crosta::non omogeneo 11 mm,Spessore della Crosta,Non omogeneo.. 11 mm,"Crosta disomogenea, di spessore medio.",4,44329,
Spessore della Crosta::spessa ai lati,Spessore della Crosta,Spessa ai lati,Crosta spessa sui lati.,4,27813,
Spessore della Crosta::più sottile verso una delle facce,Spessore della Crosta,Più sottile verso una delle facce,Crosta più sottile su una delle facce.,4,26093,
Spessore della Crosta::0 8 cm con unghia pronunciata sugli spigoli,Spessore della Crosta,"0,8 cm con unghia pronunciata sugli spigoli",Crosta sottile con unghia pronunciata sugli spigoli.,4,16764,
Spessore della Crosta::molto grossa e evidente colore molto scuro spigoli pronunciati,Spessore della Crosta,Molto grossa e evidente colore molto scuro spigoli pronunciati,"Crosta molto spessa, di colore molto scuro, con spigoli pronunciati.",4,20461,
Spessore della Crosta::più spessa su un lato,Spessore della Crosta,Più spessa su un lato,"Crosta con spessore irregolare, più pronunciato su un lato.",4,7436,
Spessore della Crosta::nella media,Spessore della Crosta,Nella media,Crosta mediamente spessa.,24,30649,
Spessore della Crosta::crosta sfumata spigoli accentuati media 10mm,Spessore della Crosta,Crosta sfumata Spigoli accentuati Media 10mm,Crosta sfumata con spigoli accentuati e spessore medio.,8,12890,
Spessore della Crosta::un poco grossa,Spessore della Crosta,Un Poco grossa,Crosta leggermente spessa.,8,9884,
Spessore della Crosta::piuttosto variabile tra piatti e scalzi,Spessore della Crosta,Piuttosto variabile tra piatti e scalzi,Crosta variabile tra parti piatte e scalzo.,4,14158,
Spessore della Crosta::leggermente spessa,Spessore della Crosta,Leggermente spessa,Crosta leggermente spessa.,8,41398,
Spessore della Crosta::angoli molto belli,Spessore della Crosta,Angoli molto belli,Crosta con spigoli pronunciati.,8,4649,
Spessore della Crosta::su un piatto sfumata e piú spessa a tratti più sottile e definita,Spessore della Crosta,"Su un piatto sfumata e piú spessa, A tratti più sottile e definita,","Crosta sfumata sulla parte piatta, più spessa in alcuni tratti e più sottile in altri, con profilo definito.",4,41113,
Spessore della Crosta::molto sottile su i piatti,Spessore della Crosta,Molto sottile su i piatti,Crosta molto sottile sulle parti piatte.,2,46934,
Spessore della Crosta::colore sottoscritta carico sganciato più evidente su un piatto,Spessore della Crosta,Colore sottoscritta carico sganciato più evidente su un piatto,"Crosta con sottocrosta dal colore carico, più evidente sulla parte piatta.",4,18375,
Spessore della Crosta::irregolare,Spessore della Crosta,Irregolare,Crosta irregolare.,8,35471,
Spessore della Crosta::10 13 più su i1 piatto e angoli,Spessore della Crosta,10 13 più su i1 piatto e angoli,Crosta mediamente spessa con parte piatta e angoli meno marcati nella zona superiore.,4,7813,
Spessore della Crosta::ovunque superiore ai 10 mm,Spessore della Crosta,Ovunque superiore ai 10 mm,Crosta mediamente spessa ovunque.,4,22215,
Spessore della Crosta::intorno ai 10 km,Spessore della Crosta,Intorno ai 10 km,Crosta mediamente spessa.,2,46674,
Spessore della Crosta::9 mm chiara,Spessore della Crosta,9 mm chiara,"Crosta sottile, di colore chiaro.",4,7820,
Spessore della Crosta::crosta fine ma con unghia evidente di colore bruno,Spessore della Crosta,Crosta fine ma con unghia evidente di colore bruno,Crosta sottile con unghia evidente di colore bruno.,4,37269,
Spessore della Crosta::brutti angoli,Spessore della Crosta,Brutti angoli,Crosta con angoli irregolari.,4,4951,
Spessore della Crosta::fine sui piatti,Spessore della Crosta,Fine sui piatti,Crosta sottile sulla parte piatta.,4,4257,
Spessore della Crosta::molto sottile nei piatti più spessa oltre 1 negli scalzi spigoli pronunciati,Spessore della Crosta,Molto sottile nei piatti più spessa oltre 1 negli scalzi spigoli pronunciati,"Crosta molto sottile nelle parti piatte, più spessa negli scalzi con spigoli pronunciati.",4,23846,
Spessore della Crosta::crosta definisca e pressoché omogenea in tutto il perimetro media 9mm,Spessore della Crosta,Crosta definisca e pressoché omogenea in tutto il perimetro Media 9mm,"Crosta sottile, definita e pressoché omogenea in tutto il perimetro.",4,15402,
Spessore della Crosta::1 2 su 1 lato 1 4 sull'altro netto colore sottocrosta,Spessore della Crosta,"1,2 su 1 lato 1,4 sull'altro netto colore sottocrosta",Crosta mediamente spessa con spessore variabile tra i lati e sottocrosta netta.,2,46168,
Spessore della Crosta::6km,Spessore della Crosta,6km,NON_DESCRITTO,4,35475,
Spessore della Crosta::12 cm ma sfuma su una base scura,Spessore della Crosta,12 cm ma sfuma su una base scura,"Crosta mediamente spessa, sfumata su una base scura.",4,5579,
Spessore della Crosta::10 scuro,Spessore della Crosta,10 scuro,"Crosta mediamente spessa, di colore scuro.",4,18304,
Spessore della Crosta::11 più intenso sotto uno scalzo,Spessore della Crosta,11 più intenso sotto uno scalzo,"Crosta mediamente spessa, più intensa sotto lo scalzo.",4,22221,
Spessore della Crosta::minore di 10 mm,Spessore della Crosta,Minore di 10 mm,Crosta sottile.,4,7896,
Spessore della Crosta::scalzi crosta molto spessa sopra 1 5 piatti 1spigoli molto pronunciati,Spessore della Crosta,Scalzi crosta molto spessa sopra 1.5 piatti 1spigoli molto pronunciati,"Crosta molto spessa con scalzi, parte piatta mediamente spessa e spigoli molto pronunciati.",4,33798,
Spessore della Crosta::crosta sfumata media 12mm,Spessore della Crosta,Crosta sfumata media 12mm,Crosta sfumata con spessore medio.,12,9370,
Spessore della Crosta::diverso da un piatto allaltro,Spessore della Crosta,Diverso da un piatto allaltro,Crosta con spessore diverso tra le facce.,12,29516,
Spessore della Crosta::sfumata media 10mm,Spessore della Crosta,Sfumata Media 10mm,Crosta sfumata con spessore medio.,8,16912,
Spessore della Crosta::costa e sottocrosta fusi e sfumati,Spessore della Crosta,Costa e sottocrosta fusi e sfumati,Crosta e sottocrosta fuse e sfumate.,4,48975,
Spessore della Crosta::più evidente su 1 lato angoli e scalzo,Spessore della Crosta,Più evidente su 1 lato angoli e scalzo,"Crosta irregolare, più spessa su un lato con spigoli e scalzo pronunciati.",4,24259,
Spessore della Crosta::limite sfumato valori attorno al cm discreto spigoli,Spessore della Crosta,Limite sfumato. Valori attorno al cm. Discreto spigoli,Crosta mediamente spessa con limite sfumato e spigoli marcati.,4,6042,
Spessore della Crosta::colore sottocrosta diverso da tutto il resto rosellino,Spessore della Crosta,"Colore sottocrosta diverso da tutto il resto, rosellino","Crosta con sottocrosta di colore diverso, rosellino.",4,1758,
Spessore della Crosta::poco contrasto per colore scuro della pasta,Spessore della Crosta,Poco contrasto per colore scuro della pasta,NON_DESCRITTO,4,48764,
Spessore della Crosta::chiara,Spessore della Crosta,Chiara,Crosta chiara.,4,5292,
Spessore della Crosta::colore sottocrosta più evidente sotto un piatto,Spessore della Crosta,Colore Sottocrosta più evidente sotto un piatto,Crosta con sottocrosta evidente sotto la parte piatta.,4,16836,
Spessore della Crosta::9 e omogeneo,Spessore della Crosta,9 e omogeneo,Crosta sottile e omogenea.,4,9210,
Spessore della Crosta::sotto un piatto colore massiccio,Spessore della Crosta,Sotto un piatto colore massiccio,Crosta con parte piatta e sottocrosta poco distinguibile.,4,42743,
Spessore della Crosta::0 7 piatti 1 5 angoli,Spessore della Crosta,"0,7 piatti 1,5 angoli",Crosta molto sottile in parte piatta e spessa agli angoli.,2,46840,
Spessore della Crosta::colore di fondo carico contrasta meno il colore dello spessore,Spessore della Crosta,Colore di fondo carico contrasta meno il colore dello spessore,"Crosta con colore di fondo carico, poco contrastante.",4,51642,
Spessore della Crosta::unghia spessa poco marcata,Spessore della Crosta,Unghia spessa poco marcata,Crosta unghia spessa poco marcata.,4,9375,
Spessore della Crosta::crosta grossa,Spessore della Crosta,Crosta grossa,Crosta spessa.,4,14229,
Spessore della Crosta::colore grigiastro,Spessore della Crosta,Colore grigiastro,Crosta dal colore grigiastro.,4,27881,
Spessore della Crosta::più evidente su un piatto e angoli,Spessore della Crosta,Più evidente Su un piatto e angoli,Crosta con spessore più evidente sulla parte piatta e agli spigoli.,4,32250,
Spessore della Crosta::1 piatto sopra 1 piatto sotto ilcm,Spessore della Crosta,"1 piatto sopra, 1 piatto sotto ilcm",Crosta mediamente spessa sia sulla parte piatta superiore che inferiore.,4,18915,
Spessore della Crosta::piuttosto marcata soprattutto su un lato fino a 12mm,Spessore della Crosta,"Piuttosto marcata soprattutto su un lato, fino a 12mm","Crosta mediamente spessa e marcata, soprattutto su un lato.",2,46848,
Spessore della Crosta::belli piatti meno ali scalzi,Spessore della Crosta,"Belli piatti, meno ali scalzi",Crosta con parti piatte ben regolari e scalzo meno pronunciato.,4,1281,
Spessore della Crosta::la crosta é fine ma con sottocrosta dal colore marcato,Spessore della Crosta,La crosta é fine ma con sottocrosta dal colore marcato,Crosta sottile con sottocrosta di colore marcato.,4,35593,
Spessore della Crosta::medio grosso,Spessore della Crosta,Medio grosso,Crosta mediamente spessa.,4,23838,
Spessore della Crosta::molto sfumato spessore minimo 11mm,Spessore della Crosta,Molto sfumato Spessore minimo 11mm,Crosta sfumata con spessore medio.,4,40349,
Spessore della Crosta::più evidente negli angoli e sotto un piatto,Spessore della Crosta,Più evidente negli Angoli e sotto un piatto,Crosta più spessa negli angoli e nella parte piatta.,4,32404,
Spessore della Crosta::su un piatto spessa,Spessore della Crosta,Su un piatto spessa,Crosta spessa sulla parte piatta.,4,7513,
Spessore della Crosta::belli angoli,Spessore della Crosta,Belli angoli,Crosta con spigoli marcati.,4,2333,
Spessore della Crosta::1 2 cm spessa sugli scalzi e fine su i piatti ma con unghia marcata,Spessore della Crosta,"1,2 cm spessa sugli scalzi e fine su i piatti ma con unghia marcata","Crosta mediamente spessa sugli scalzi, sottile sulla parte piatta, con unghia marcata.",4,18842,
Spessore della Crosta::più evidente sotto 1 piatto e angoli,Spessore della Crosta,Più evidente sotto 1 piatto e angoli,"Crosta con spessore più marcato sotto, parte piatta mediamente spessa e spigoli pronunciati.",4,24119,
Spessore della Crosta::più evidente su 1 piatto,Spessore della Crosta,Più evidente su 1 piatto,Crosta più evidente sulla parte piatta.,8,27391,
Spessore della Crosta::12 14 su 1 particolare sittocrosta aranciato,Spessore della Crosta,12 14 su 1 particolare sittocrosta aranciato,Crosta mediamente spessa con sottocrosta aranciata.,4,21758,
Spessore della Crosta::sfumata poco percepibile dove termina la crosta e comincia la pasta ne evidente la struttura a grana gia sottocrosta media 6mm,Spessore della Crosta,Sfumata Poco percepibile dove termina la crosta e comincia la pasta Ne. Evidente la struttura a grana gia sottocrosta Media 6mm,"Crosta sfumata e poco percepibile nel limite con la pasta, mediamente spessa, con struttura a grana evidente in sottocrosta.",4,31787,
Spessore della Crosta::microocchiatura occhio disidratazione colore quasi verde sotto un piatto,Spessore della Crosta,"Microocchiatura, occhio, disidratazione, colore quasi verde sotto un piatto",Crosta dal colore quasi verde sotto un piatto.,4,4228,
Spessore della Crosta::piatti e scalzo media 12mm spigoli circa 15mm,Spessore della Crosta,Piatti e scalzo media 12mm Spigoli circa 15mm,"Crosta con parte piatta e scalzo mediamente spessi, spigoli spessi.",4,7504,
Spessore della Crosta::11 angoli più evidente,Spessore della Crosta,11 angoli più evidente,Crosta con spigoli marcati.,4,22395,
Spessore della Crosta::colore sotto crosta grigio da un lato rossastra dall'altro,Spessore della Crosta,Colore sotto crosta grigio da un lato rossastra dall'altro,Crosta con sottocrosta grigia da un lato e rossastra dall'altro.,4,51449,
Spessore della Crosta::spessore non uniforme maggiore degli scalzi nella media 10 con vistosi ingrossamento nella giunzione tra scalzo e piatto,Spessore della Crosta,"Spessore non uniforme, maggiore degli scalzi, nella media 10 con vistosi ingrossamento nella giunzione tra scalzo e piatto","Crosta con spessore non uniforme, maggiore negli scalzi e nella media, con vistosi ingrossamenti nella giunzione tra scalzo e parte piatta.",4,35834,
Spessore della Crosta::crosta sfumata e dispari media 9mm,Spessore della Crosta,Crosta sfumata e dispari Media 9mm,"Crosta sfumata, irregolare nello spessore con zone sottili.",4,11350,
Spessore della Crosta::1 piatto molto fine,Spessore della Crosta,1 piatto molto fine,Crosta piatta molto sottile.,8,51851,
Spessore della Crosta::spessa oltre 1cm,Spessore della Crosta,Spessa oltre 1cm,Crosta spessa.,4,5974,
Spessore della Crosta::sfumata media 6 mm,Spessore della Crosta,Sfumata Media 6 mm,Crosta sfumata e molto sottile.,4,32249,
Spessore della Crosta::limite crosta evidente fine,Spessore della Crosta,Limite crosta evidente fine,Crosta con limite evidente e spessore sottile.,4,27672,
Spessore della Crosta::9 mm chiaro,Spessore della Crosta,9 mm chiaro,"Crosta sottile, di colore chiaro.",4,7974,
Spessore della Crosta::meno di 10 più intenso sotto un piatto,Spessore della Crosta,"Meno di 10, più intenso sotto un piatto","Crosta sottile, con spessore più marcato in corrispondenza della parte piatta.",12,29068,
Spessore della Crosta::10 ma chiaro,Spessore della Crosta,10 ma chiaro,"Crosta mediamente spessa, di colore chiaro.",4,37523,
Spessore della Crosta::rosure,Spessore della Crosta,Rosure,NON_DESCRITTO,4,49870,
Spessore della Crosta::a tratti inferiore ai 10 mm,Spessore della Crosta,A tratti inferiore ai 10 mm,Crosta con spessore a tratti sottile.,12,13172,
Spessore della Crosta::molto variabile da piatto a scalzi media 12,Spessore della Crosta,Molto variabile da piatto a scalzi. Media 12,"Crosta molto variabile, da parte piatta a scalzi, con spessore medio.",4,25709,
Spessore della Crosta::spesso e sfumato,Spessore della Crosta,Spesso e sfumato,Crosta spessa e sfumata.,4,41117,
Spessore della Crosta::spigoli 20mm scalzo 15mm minimo 10mm media 12mm,Spessore della Crosta,Spigoli 20mm Scalzo 15mm Minimo 10mm Media 12mm,"Crosta con spigoli pronunciati, scalzo mediamente spesso, spessore minimo e media mediamente spessa.",4,15570,
Spessore della Crosta::più evidente su 1 lato,Spessore della Crosta,Più evidente su 1 lato,Crosta con spessore più marcato su un lato.,8,47439,
Spessore della Crosta::negli scalzi,Spessore della Crosta,Negli scalzi,Crosta con spessore variabile negli scalzi.,4,1124,
Spessore della Crosta::non uniforme,Spessore della Crosta,Non uniforme,Crosta non uniforme.,4,26095,
Spessore della Crosta::crosta sfumata scalzi e piatti media 9mm spigoli 1 8,Spessore della Crosta,"Crosta sfumata Scalzi e piatti media 9mm Spigoli 1,8","Crosta sfumata con scalzo e parte piatta di spessore sottile, spigoli molto spessi.",4,44151,
Spessore della Crosta::omogenea sotto il cm,Spessore della Crosta,"Omogenea, sotto il cm",Crosta sottile e omogenea.,4,47440,
Spessore della Crosta::più sottile su un lato,Spessore della Crosta,Più sottile su un lato,Crosta più sottile su un lato.,16,27748,
Spessore della Crosta::spigoli dai 15 ai 20mm piatto 9mm circa media 10mm,Spessore della Crosta,Spigoli dai 15 ai 20mm Piatto 9mm circa Media 10mm,"Crosta con spigoli spessi, parte piatta sottile e spessore medio.",2,46839,
Spessore della Crosta::12 km più netta su 1 piatto,Spessore della Crosta,12 km più netta su 1 piatto,Crosta più netta su un piatto.,4,35590,
Spessore della Crosta::regolare,Spessore della Crosta,Regolare,Crosta regolare.,60,4057,
Spessore della Crosta::spessa,Spessore della Crosta,Spessa,Crosta spessa.,44,5887,
Spessore della Crosta::more superiore al cm,Spessore della Crosta,More superiore al cm,Crosta molto spessa.,4,32328,
Spessore della Crosta::molto sfumata media 10mm,Spessore della Crosta,Molto sfumata Media 10mm,Crosta mediamente spessa e molto sfumata.,4,13800,
Spessore della Crosta::spessore medio 9mm spigoli media 15mm,Spessore della Crosta,Spessore medio 9mm Spigoli media 15mm,Crosta con spessore sottile e spigoli pronunciati.,4,25546,
Spessore della Crosta::spigoli pronunciati sopra il cm,Spessore della Crosta,Spigoli pronunciati sopra il cm,"Crosta con spigoli pronunciati, spessore superiore al mediamente spesso.",4,25633,
Spessore della Crosta::non regolare superiore a 1 su un piatto,Spessore della Crosta,Non regolare superiore a 1 su un piatto,"Crosta irregolare, superiormente spessa e parte piatta mediamente spessa.",4,40353,
Spessore della Crosta::sotto crosta macchiato di nero sullo scalzo marciume,Spessore della Crosta,"Sotto crosta macchiato di nero sullo scalzo, marciume?",Crosta con sottocrusta macchiata di nero sullo scalzo.,4,50895,
Spessore della Crosta::diversa da piatti a scalzi con media 10 mm,Spessore della Crosta,Diversa da piatti a scalzi con media 10 mm,"Crosta con spessore variabile, da zone piatte a scalzi, mediamente spessa.",4,31796,
Spessore della Crosta::fine nel complessoh,Spessore della Crosta,Fine nel complessoh,Crosta sottile.,4,13738,
Spessore della Crosta::mutevole intorno ai 10mm,Spessore della Crosta,Mutevole intorno ai 10mm,"Crosta con spessore variabile, mediamente spesso.",4,31789,
Spessore della Crosta::crosta fine con sottocrosta poco evidente per il colore della pasta tuttavia la forma è piccola quindi sembra che la crosta sia spessa,Spessore della Crosta,Crosta fine con sottocrosta poco evidente per il colore della pasta. Tuttavia la forma è piccola quindi sembra che la crosta sia spessa,"Crosta sottile con sottocrosta poco evidente, pur sembrando relativamente spessa per la forma ridotta del formaggio.",4,42748,
