image_path,image_path_flat,image_filename,view,year_folder,session_date,session_num,bimester,panel_slot,panel_replicate,dairy_id,product_code,panelist,attribute,score,comment,production_date,comment_source_file
data/TrentinGrana/2018-2019_Trentingrana/2018-08-29/P5b_319_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-08-29__P5b_319_fetta.bmp,P5b_319_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-08-29,1,,5,b,TN_319,C0M,Q_09,Colore della Pasta,6.6,Alone centrale,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-08-29/P5b_319_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-08-29__P5b_319_fetta.bmp,P5b_319_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-08-29,1,,5,b,TN_319,C0M,Q_10,Colore della Pasta,9.0,Disomogeneo con fascia nocciola,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-08-29/P5b_319_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-08-29__P5b_319_fetta.bmp,P5b_319_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-08-29,1,,5,b,TN_319,C0M,TG_04,Colore della Pasta,8.7,Giallo grigio intenso,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-08-29/P5b_319_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-08-29__P5b_319_fetta.bmp,P5b_319_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-08-29,1,,5,b,TN_319,C0M,TG_08,Colore della Pasta,6.6,Macchie arancio chiaro e rosate,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-08-29/P5b_319_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-08-29__P5b_319_fetta.bmp,P5b_319_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-08-29,1,,5,b,TN_319,C0M,TG_11,Colore della Pasta,7.1,Chiara con leggero alone centrale,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-08-29/P5b_319_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-08-29__P5b_319_fetta.bmp,P5b_319_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-08-29,1,,5,b,TN_319,C0M,TG_12,Colore della Pasta,7.0,"Più carico al centro, alone evidente",,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-08-29/P5b_319_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-08-29__P5b_319_fetta.bmp,P5b_319_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-08-29,1,,5,b,TN_319,C0M,TG_13,Colore della Pasta,7.3,"Abbastanza  omogeneo, più carico  al centro, qualche  alone rosa",,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-08-29/P5b_319_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-08-29__P5b_319_fetta.bmp,P5b_319_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-08-29,1,,5,b,TN_319,C0M,TG_19,Colore della Pasta,5.8,Colore di fondo abbastanza  bello ma è evidente  alone verso un piatto,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-08-29/P5b_319_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-08-29__P5b_319_fetta.bmp,P5b_319_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-08-29,1,,5,b,TN_319,C0M,TG_20,Colore della Pasta,7.5,Struttura a tratti difettosa con stiratura,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-08-29/P5b_319_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-08-29__P5b_319_fetta.bmp,P5b_319_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-08-29,1,,5,b,TN_319,C0M,TG_24,Colore della Pasta,7.3,Omogeneo mediamente  carico,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-08-29/P5b_319_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-08-29__P5b_319_fetta.bmp,P5b_319_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-08-29,1,,5,b,TN_319,C0M,TG_35,Colore della Pasta,9.1,Paglierino carico con alone centrale,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-08-29/P3b_306_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-08-29__P3b_306_fetta.bmp,P3b_306_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-08-29,1,,3,b,TN_306,C0D,Q_02,Profumo,7.0,,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-08-29/P3b_306_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-08-29__P3b_306_fetta.bmp,P3b_306_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-08-29,1,,3,b,TN_306,C0D,Q_09,Profumo,7.66,,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-08-29/P3b_306_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-08-29__P3b_306_fetta.bmp,P3b_306_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-08-29,1,,3,b,TN_306,C0D,Q_10,Profumo,7.54,,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-08-29/P3b_306_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-08-29__P3b_306_fetta.bmp,P3b_306_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-08-29,1,,3,b,TN_306,C0D,TG_04,Profumo,7.6,"leggero, ma delicatamente delizioso nelle note lattee, panna",,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-08-29/P3b_306_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-08-29__P3b_306_fetta.bmp,P3b_306_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-08-29,1,,3,b,TN_306,C0D,TG_08,Profumo,8.62,"intensit' elevata, di burro fuso, burro,",,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-08-29/P3b_306_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-08-29__P3b_306_fetta.bmp,P3b_306_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-08-29,1,,3,b,TN_306,C0D,TG_11,Profumo,6.46,salato,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-08-29/P3b_306_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-08-29__P3b_306_fetta.bmp,P3b_306_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-08-29,1,,3,b,TN_306,C0D,TG_12,Profumo,7.48,,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-08-29/P3b_306_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-08-29__P3b_306_fetta.bmp,P3b_306_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-08-29,1,,3,b,TN_306,C0D,TG_13,Profumo,7.54,profumo leggero,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-08-29/P3b_306_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-08-29__P3b_306_fetta.bmp,P3b_306_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-08-29,1,,3,b,TN_306,C0D,TG_19,Profumo,8.68,"panna, latte lievemente cotto, burro fresco,",,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-08-29/P3b_306_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-08-29__P3b_306_fetta.bmp,P3b_306_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-08-29,1,,3,b,TN_306,C0D,TG_20,Profumo,7.18,"poco complesso ma pulito, panna, latte cotto, burro fuso, mancano le note evolute",,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-08-29/P3b_306_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-08-29__P3b_306_fetta.bmp,P3b_306_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-08-29,1,,3,b,TN_306,C0D,TG_24,Profumo,7.78,"da grana tipico, leggermete tostato pero=",,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-08-29/P3b_306_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-08-29__P3b_306_fetta.bmp,P3b_306_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-08-29,1,,3,b,TN_306,C0D,TG_35,Profumo,9.04,inteso panna burro fuso leggermete speziato e tostato,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-08-29/P3b_306_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-08-29__P3b_306_fetta.bmp,P3b_306_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-08-29,1,,3,b,TN_306,C0D,TG_20,Sapore,7.54,"dolce sapido con buona sapidit', umami equilibrato, piccantezza ok un po marcata",,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-08-29/P3b_306_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-08-29__P3b_306_fetta.bmp,P3b_306_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-08-29,1,,3,b,TN_306,C0D,TG_13,Sapore,7.78,,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-08-29/P3b_306_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-08-29__P3b_306_fetta.bmp,P3b_306_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-08-29,1,,3,b,TN_306,C0D,Q_10,Sapore,7.84,,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-08-29/P3b_306_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-08-29__P3b_306_fetta.bmp,P3b_306_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-08-29,1,,3,b,TN_306,C0D,Q_09,Sapore,5.08,amaro salato e dolciastro,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-08-29/P3b_306_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-08-29__P3b_306_fetta.bmp,P3b_306_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-08-29,1,,3,b,TN_306,C0D,Q_02,Sapore,7.0,leggermente acido,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-08-29/P3b_306_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-08-29__P3b_306_fetta.bmp,P3b_306_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-08-29,1,,3,b,TN_306,C0D,TG_24,Sapore,8.08,"abbastanza equilibrato, sapido e poco o nulla piccante",,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-08-29/P3b_306_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-08-29__P3b_306_fetta.bmp,P3b_306_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-08-29,1,,3,b,TN_306,C0D,TG_08,Sapore,8.2,buon equilibrio tra salato e piccante con una nota da umami non eccedente,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-08-29/P3b_306_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-08-29__P3b_306_fetta.bmp,P3b_306_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-08-29,1,,3,b,TN_306,C0D,TG_04,Sapore,6.04,Amaro netto,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-08-29/P3b_306_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-08-29__P3b_306_fetta.bmp,P3b_306_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-08-29,1,,3,b,TN_306,C0D,TG_11,Sapore,7.0,,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-08-29/P3b_306_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-08-29__P3b_306_fetta.bmp,P3b_306_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-08-29,1,,3,b,TN_306,C0D,TG_12,Sapore,8.02,,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-08-29/P3b_306_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-08-29__P3b_306_fetta.bmp,P3b_306_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-08-29,1,,3,b,TN_306,C0D,TG_35,Sapore,9.76,,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-08-29/P3b_306_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-08-29__P3b_306_fetta.bmp,P3b_306_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-08-29,1,,3,b,TN_306,C0D,TG_19,Sapore,8.5,,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-08-29/P3b_306_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-08-29__P3b_306_fetta.bmp,P3b_306_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-08-29,1,,3,b,TN_306,C0D,TG_20,Aroma,7.72,"rispetto al naso, meno carenti le note evolute del glutammato, rimangono le note lattiche della panna e del burro fuso, equilibrato",,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-08-29/P3b_306_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-08-29__P3b_306_fetta.bmp,P3b_306_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-08-29,1,,3,b,TN_306,C0D,TG_13,Aroma,8.02,,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-08-29/P3b_306_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-08-29__P3b_306_fetta.bmp,P3b_306_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-08-29,1,,3,b,TN_306,C0D,Q_10,Aroma,7.54,,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-08-29/P3b_306_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-08-29__P3b_306_fetta.bmp,P3b_306_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-08-29,1,,3,b,TN_306,C0D,Q_09,Aroma,6.82,fungo,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-08-29/P3b_306_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-08-29__P3b_306_fetta.bmp,P3b_306_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-08-29,1,,3,b,TN_306,C0D,Q_02,Aroma,7.0,leggermente ossidato,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-08-29/P3b_306_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-08-29__P3b_306_fetta.bmp,P3b_306_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-08-29,1,,3,b,TN_306,C0D,TG_24,Aroma,7.36,"medio positivo panna, nocciola",,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-08-29/P3b_306_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-08-29__P3b_306_fetta.bmp,P3b_306_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-08-29,1,,3,b,TN_306,C0D,TG_08,Aroma,7.84,"burro,",,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-08-29/P3b_306_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-08-29__P3b_306_fetta.bmp,P3b_306_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-08-29,1,,3,b,TN_306,C0D,TG_04,Aroma,5.74,Retrogusto di talla,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-08-29/P3b_306_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-08-29__P3b_306_fetta.bmp,P3b_306_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-08-29,1,,3,b,TN_306,C0D,TG_11,Aroma,6.82,poco persistente,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-08-29/P3b_306_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-08-29__P3b_306_fetta.bmp,P3b_306_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-08-29,1,,3,b,TN_306,C0D,TG_12,Aroma,8.26,,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-08-29/P3b_306_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-08-29__P3b_306_fetta.bmp,P3b_306_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-08-29,1,,3,b,TN_306,C0D,TG_35,Aroma,9.04,,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-08-29/P3b_306_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-08-29__P3b_306_fetta.bmp,P3b_306_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-08-29,1,,3,b,TN_306,C0D,TG_19,Aroma,8.5,,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-08-29/P3b_306_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-08-29__P3b_306_fetta.bmp,P3b_306_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-08-29,1,,3,b,TN_306,C0D,TG_20,Texture,7.0,"piuttosto umida, poco granulosa ma solubile",,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-08-29/P3b_306_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-08-29__P3b_306_fetta.bmp,P3b_306_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-08-29,1,,3,b,TN_306,C0D,TG_13,Texture,7.78,,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-08-29/P3b_306_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-08-29__P3b_306_fetta.bmp,P3b_306_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-08-29,1,,3,b,TN_306,C0D,Q_10,Texture,7.0,,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-08-29/P3b_306_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-08-29__P3b_306_fetta.bmp,P3b_306_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-08-29,1,,3,b,TN_306,C0D,Q_09,Texture,6.16,asciutto pastoso poca grana lascia sabbia in bocca,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-08-29/P3b_306_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-08-29__P3b_306_fetta.bmp,P3b_306_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-08-29,1,,3,b,TN_306,C0D,Q_02,Texture,7.84,cristalli di tirosina percepibili come la grana,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-08-29/P3b_306_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-08-29__P3b_306_fetta.bmp,P3b_306_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-08-29,1,,3,b,TN_306,C0D,TG_24,Texture,7.72,buona pastosita e nel contempo durezza media e non asciutto,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-08-29/P3b_306_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-08-29__P3b_306_fetta.bmp,P3b_306_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-08-29,1,,3,b,TN_306,C0D,TG_08,Texture,8.14,buona granulometria struttura micro equilibrata con i cristalli,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-08-29/P3b_306_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-08-29__P3b_306_fetta.bmp,P3b_306_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-08-29,1,,3,b,TN_306,C0D,TG_04,Texture,6.64,"Poca microstruttura. Morbido, ciononostante crea secchezza delle fauci",,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-08-29/P3b_306_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-08-29__P3b_306_fetta.bmp,P3b_306_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-08-29,1,,3,b,TN_306,C0D,TG_11,Texture,5.98,umido,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-08-29/P3b_306_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-08-29__P3b_306_fetta.bmp,P3b_306_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-08-29,1,,3,b,TN_306,C0D,TG_12,Texture,7.0,,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-08-29/P3b_306_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-08-29__P3b_306_fetta.bmp,P3b_306_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-08-29,1,,3,b,TN_306,C0D,TG_35,Texture,8.74,,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-08-29/P3b_306_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-08-29__P3b_306_fetta.bmp,P3b_306_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-08-29,1,,3,b,TN_306,C0D,TG_19,Texture,8.5,,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-08-29/P3b_306_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-08-29__P3b_306_fetta.bmp,P3b_306_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-08-29,1,,3,b,TN_306,C0D,Q_02,Spessore della Crosta,7.0,Spigoli accentuati da circa 2cm spessore medio 1cm,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-08-29/P3b_306_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-08-29__P3b_306_fetta.bmp,P3b_306_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-08-29,1,,3,b,TN_306,C0D,Q_09,Spessore della Crosta,5.8,"1,2 su 1 lato 1,4 sull'altro netto colore sottocrosta",,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-08-29/P3b_306_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-08-29__P3b_306_fetta.bmp,P3b_306_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-08-29,1,,3,b,TN_306,C0D,Q_10,Spessore della Crosta,6.9,,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-08-29/P3b_306_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-08-29__P3b_306_fetta.bmp,P3b_306_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-08-29,1,,3,b,TN_306,C0D,TG_04,Spessore della Crosta,5.1,"Superiore ai 14 km, sempre",,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-08-29/P3b_306_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-08-29__P3b_306_fetta.bmp,P3b_306_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-08-29,1,,3,b,TN_306,C0D,TG_08,Spessore della Crosta,7.1,Disomogeneo e superiore a 10 mm,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-08-29/P3b_306_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-08-29__P3b_306_fetta.bmp,P3b_306_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-08-29,1,,3,b,TN_306,C0D,TG_11,Spessore della Crosta,9.1,Piatti sottili,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-08-29/P3b_306_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-08-29__P3b_306_fetta.bmp,P3b_306_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-08-29,1,,3,b,TN_306,C0D,TG_12,Spessore della Crosta,7.0,,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-08-29/P3b_306_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-08-29__P3b_306_fetta.bmp,P3b_306_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-08-29,1,,3,b,TN_306,C0D,TG_13,Spessore della Crosta,6.2,12mm,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-08-29/P3b_306_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-08-29__P3b_306_fetta.bmp,P3b_306_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-08-29,1,,3,b,TN_306,C0D,TG_19,Spessore della Crosta,6.9,10 11 mm,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-08-29/P3b_306_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-08-29__P3b_306_fetta.bmp,P3b_306_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-08-29,1,,3,b,TN_306,C0D,TG_20,Spessore della Crosta,7.0,"Crosta evidente  per colore, ma sottile, 10mm",,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-08-29/P3b_306_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-08-29__P3b_306_fetta.bmp,P3b_306_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-08-29,1,,3,b,TN_306,C0D,TG_24,Spessore della Crosta,5.9,Non omogenea suk lati media maggiore di 1.2 cm,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-08-29/P3b_306_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-08-29__P3b_306_fetta.bmp,P3b_306_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-08-29,1,,3,b,TN_306,C0D,TG_35,Spessore della Crosta,8.0,,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-08-29/P3b_306_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-08-29__P3b_306_fetta.bmp,P3b_306_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-08-29,1,,3,b,TN_306,C0D,TG_20,Struttura della Pasta,8.0,Trans evidenti te ma non omogenea Area con microocchiatura regolare Struttura leggermente simili stirata,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-08-29/P3b_306_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-08-29__P3b_306_fetta.bmp,P3b_306_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-08-29,1,,3,b,TN_306,C0D,TG_13,Struttura della Pasta,6.5,Striature radiali buona la grana con frattura che indica di dom nella pasta,,Commenti TOT_2018.xlsx
data/TrentinGrana/2018-2019_Trentingrana/2018-08-29/P3b_306_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2018-08-29__P3b_306_fetta.bmp,P3b_306_fetta.bmp,Fetta,2018-2019_Trentingrana,2018-08-29,1,,3,b,TN_306,C0D,Q_10,Struttura della Pasta,8.5,Struttura setata anche se non proprio omogenea,,Commenti TOT_2018.xlsx
