sample_id,attribute,caption,caption_sentence,panelist,dairy_id,product_code,year,session_date,fetta_path,grana_path,has_fetta,has_grana,has_both_views,weight,classe
TN_316__2019-02-27__P4a,Texture,"Texture morbida e cedevole al morso, con friabilità non piena e assenza di cristalli.","Il formaggio presenta una texture morbida e cedevole al morso, con friabilità non piena e assenza di cristalli.",TG_04,TN_316,C0L,2018-2019_Trentingrana,2019-02-27,data/images_flat/2018-2019_Trentingrana__2019-02-27__P4a_316_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-02-27__P4a_316_grana.bmp,True,True,True,1.0,OK
TN_316__2019-02-27__P4a,Texture,Texture molto pastosa.,Il formaggio presenta una texture molto pastosa.,TG_05,TN_316,C0L,2018-2019_Trentingrana,2019-02-27,data/images_flat/2018-2019_Trentingrana__2019-02-27__P4a_316_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-02-27__P4a_316_grana.bmp,True,True,True,1.0,OK
TN_316__2019-02-27__P4a,Texture,Texture pastosa.,Il formaggio presenta una texture pastosa.,TG_13,TN_316,C0L,2018-2019_Trentingrana,2019-02-27,data/images_flat/2018-2019_Trentingrana__2019-02-27__P4a_316_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-02-27__P4a_316_grana.bmp,True,True,True,1.0,OK
TN_316__2019-02-27__P4a,Texture,"Texture compatta, poco friabile, poco granulosa e poco solubile.","Il formaggio presenta una texture compatta, poco friabile, poco granulosa e poco solubile.",TG_19,TN_316,C0L,2018-2019_Trentingrana,2019-02-27,data/images_flat/2018-2019_Trentingrana__2019-02-27__P4a_316_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-02-27__P4a_316_grana.bmp,True,True,True,1.0,OK
TN_316__2019-02-27__P4a,Texture,"Texture non molto dura, friabile, granulosa e mediamente solubile.","Il formaggio presenta una texture non molto dura, friabile, granulosa e mediamente solubile.",TG_20,TN_316,C0L,2018-2019_Trentingrana,2019-02-27,data/images_flat/2018-2019_Trentingrana__2019-02-27__P4a_316_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-02-27__P4a_316_grana.bmp,True,True,True,1.0,OK
TN_316__2019-02-27__P4a,Texture,Texture abbastanza pulita in bocca.,Il formaggio presenta una texture abbastanza pulita in bocca.,TG_35,TN_316,C0L,2018-2019_Trentingrana,2019-02-27,data/images_flat/2018-2019_Trentingrana__2019-02-27__P4a_316_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-02-27__P4a_316_grana.bmp,True,True,True,1.0,OK
TN_316__2019-02-27__P4a,Spessore della Crosta,"Crosta sfumata, disomogenea e di spessore sottile.","La crosta del formaggio è sfumata, disomogenea e di spessore sottile.",Q_02,TN_316,C0L,2018-2019_Trentingrana,2019-02-27,data/images_flat/2018-2019_Trentingrana__2019-02-27__P4a_316_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-02-27__P4a_316_grana.bmp,True,True,True,1.0,OK
TN_316__2019-02-27__P4a,Spessore della Crosta,Crosta con spessore irregolare.,La crosta del formaggio presenta uno spessore irregolare.,TG_04,TN_316,C0L,2018-2019_Trentingrana,2019-02-27,data/images_flat/2018-2019_Trentingrana__2019-02-27__P4a_316_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-02-27__P4a_316_grana.bmp,True,True,True,1.0,OK
TN_316__2019-02-27__P4a,Spessore della Crosta,Crosta molto sottile con unghia evidente.,La crosta del formaggio è molto sottile con unghia evidente.,TG_13,TN_316,C0L,2018-2019_Trentingrana,2019-02-27,data/images_flat/2018-2019_Trentingrana__2019-02-27__P4a_316_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-02-27__P4a_316_grana.bmp,True,True,True,1.0,OK
TN_316__2019-02-27__P4a,Spessore della Crosta,Crosta sottile.,La crosta del formaggio è sottile.,TG_19,TN_316,C0L,2018-2019_Trentingrana,2019-02-27,data/images_flat/2018-2019_Trentingrana__2019-02-27__P4a_316_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-02-27__P4a_316_grana.bmp,True,True,True,1.0,OK
TN_316__2019-02-27__P4a,Spessore della Crosta,Crosta mediamente spessa.,La crosta del formaggio è mediamente spessa.,TG_20,TN_316,C0L,2018-2019_Trentingrana,2019-02-27,data/images_flat/2018-2019_Trentingrana__2019-02-27__P4a_316_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-02-27__P4a_316_grana.bmp,True,True,True,1.0,OK
TN_316__2019-02-27__P4a,Spessore della Crosta,Crosta piuttosto spessa.,La crosta del formaggio è piuttosto spessa.,TG_35,TN_316,C0L,2018-2019_Trentingrana,2019-02-27,data/images_flat/2018-2019_Trentingrana__2019-02-27__P4a_316_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-02-27__P4a_316_grana.bmp,True,True,True,1.0,OK
TN_316__2019-02-27__P4a,Struttura della Pasta,"Pasta con microocchiatura, frattura irregolare e struttura grandiosa, con aree tendente allo stirato.","La pasta del formaggio presenta una microocchiatura, frattura irregolare e struttura grandiosa, con aree tendente allo stirato.",Q_02,TN_316,C0L,2018-2019_Trentingrana,2019-02-27,data/images_flat/2018-2019_Trentingrana__2019-02-27__P4a_316_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-02-27__P4a_316_grana.bmp,True,True,True,1.0,OK
TN_316__2019-02-27__P4a,Struttura della Pasta,"Pasta con frattura a blocchi, stirata, fitta di microocchiature e piccoli strappi sotto una zona piatta.","La pasta del formaggio presenta una frattura a blocchi, stirata, fitta di microocchiature e piccoli strappi sotto una zona piatta.",Q_09,TN_316,C0L,2018-2019_Trentingrana,2019-02-27,data/images_flat/2018-2019_Trentingrana__2019-02-27__P4a_316_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-02-27__P4a_316_grana.bmp,True,True,True,1.0,OK
TN_316__2019-02-27__P4a,Struttura della Pasta,"Pasta con microocchiatura fine in diversi punti, striature accennate a diversi versi e fratture.","La pasta del formaggio presenta una microocchiatura fine in diversi punti, striature accennate a diversi versi e fratture.",TG_04,TN_316,C0L,2018-2019_Trentingrana,2019-02-27,data/images_flat/2018-2019_Trentingrana__2019-02-27__P4a_316_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-02-27__P4a_316_grana.bmp,True,True,True,1.0,OK
TN_316__2019-02-27__P4a,Struttura della Pasta,Pasta leggermente stirata con microocchiatura.,La pasta del formaggio è leggermente stirata con microocchiatura.,TG_13,TN_316,C0L,2018-2019_Trentingrana,2019-02-27,data/images_flat/2018-2019_Trentingrana__2019-02-27__P4a_316_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-02-27__P4a_316_grana.bmp,True,True,True,1.0,OK
TN_316__2019-02-27__P4a,Struttura della Pasta,"Pasta con frattura irregolare, grana a tratti discreta e in altri tratti quasi stirata, con microocchiatura diffusa.","La pasta del formaggio presenta una frattura irregolare, grana a tratti discreta e in altri tratti quasi stirata, con microocchiatura diffusa.",TG_19,TN_316,C0L,2018-2019_Trentingrana,2019-02-27,data/images_flat/2018-2019_Trentingrana__2019-02-27__P4a_316_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-02-27__P4a_316_grana.bmp,True,True,True,1.0,OK
TN_316__2019-02-27__P4a,Struttura della Pasta,"Pasta con frattura molto irregolare, grana grossolana e microocchiatura presente a tratti.","La pasta del formaggio presenta una frattura molto irregolare, grana grossolana e microocchiatura presente a tratti.",TG_20,TN_316,C0L,2018-2019_Trentingrana,2019-02-27,data/images_flat/2018-2019_Trentingrana__2019-02-27__P4a_316_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-02-27__P4a_316_grana.bmp,True,True,True,1.0,OK
TN_316__2019-02-27__P4a,Struttura della Pasta,Pasta con spugnatura molto fine diffusa nella parte centrale e frattura irregolare.,La pasta del formaggio presenta spugnatura molto fine diffusa nella parte centrale e frattura irregolare.,TG_35,TN_316,C0L,2018-2019_Trentingrana,2019-02-27,data/images_flat/2018-2019_Trentingrana__2019-02-27__P4a_316_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-02-27__P4a_316_grana.bmp,True,True,True,1.0,OK
TN_316__2019-02-27__P4a,Colore della Pasta,Pasta di colore più carico al centro.,La pasta del formaggio è di colore più carico al centro.,Q_02,TN_316,C0L,2018-2019_Trentingrana,2019-02-27,data/images_flat/2018-2019_Trentingrana__2019-02-27__P4a_316_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-02-27__P4a_316_grana.bmp,True,True,True,1.0,OK
TN_316__2019-02-27__P4a,Colore della Pasta,Pasta di colore carico con alone e macchia diffusa rosata.,La pasta del formaggio è di colore carico con alone e macchia diffusa rosata.,Q_09,TN_316,C0L,2018-2019_Trentingrana,2019-02-27,data/images_flat/2018-2019_Trentingrana__2019-02-27__P4a_316_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-02-27__P4a_316_grana.bmp,True,True,True,1.0,OK
TN_316__2019-02-27__P4a,Colore della Pasta,Pasta con colore non omogeneo e aloni rosa e marrone.,La pasta del formaggio presenta un colore non omogeneo e aloni rosa e marrone.,TG_04,TN_316,C0L,2018-2019_Trentingrana,2019-02-27,data/images_flat/2018-2019_Trentingrana__2019-02-27__P4a_316_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-02-27__P4a_316_grana.bmp,True,True,True,1.0,OK
TN_316__2019-02-27__P4a,Colore della Pasta,Pasta di colore carico con alone centrale e qualche leggera macchia rosa.,La pasta del formaggio è di colore carico con alone centrale e qualche leggera macchia rosa.,TG_13,TN_316,C0L,2018-2019_Trentingrana,2019-02-27,data/images_flat/2018-2019_Trentingrana__2019-02-27__P4a_316_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-02-27__P4a_316_grana.bmp,True,True,True,1.0,OK
TN_316__2019-02-27__P4a,Colore della Pasta,Pasta con deciso alone centrale.,La pasta del formaggio presenta un deciso alone centrale.,TG_19,TN_316,C0L,2018-2019_Trentingrana,2019-02-27,data/images_flat/2018-2019_Trentingrana__2019-02-27__P4a_316_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-02-27__P4a_316_grana.bmp,True,True,True,1.0,OK
TN_316__2019-02-27__P4a,Colore della Pasta,"Pasta di colore mediamente carico, abbastanza omogenea, con lieve alone rosato.","La pasta del formaggio è di colore mediamente carico, abbastanza omogenea, con lieve alone rosato.",TG_20,TN_316,C0L,2018-2019_Trentingrana,2019-02-27,data/images_flat/2018-2019_Trentingrana__2019-02-27__P4a_316_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-02-27__P4a_316_grana.bmp,True,True,True,1.0,OK
TN_316__2019-02-27__P4a,Colore della Pasta,Pasta di colore paglierino chiaro.,La pasta del formaggio è di colore paglierino chiaro.,TG_35,TN_316,C0L,2018-2019_Trentingrana,2019-02-27,data/images_flat/2018-2019_Trentingrana__2019-02-27__P4a_316_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-02-27__P4a_316_grana.bmp,True,True,True,1.0,OK
TN_307__2019-02-27__P3a,Profumo,Profumo negativo con intensità alta.,Il formaggio ha un profumo negativo con intensità alta.,Q_02,TN_307,C0E,2018-2019_Trentingrana,2019-02-27,data/images_flat/2018-2019_Trentingrana__2019-02-27__P3a_307_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-02-27__P3a_307_grana.bmp,True,True,True,1.0,OK
TN_307__2019-02-27__P3a,Profumo,Profumo di acidi grassi.,Il formaggio ha un profumo di acidi grassi.,Q_09,TN_307,C0E,2018-2019_Trentingrana,2019-02-27,data/images_flat/2018-2019_Trentingrana__2019-02-27__P3a_307_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-02-27__P3a_307_grana.bmp,True,True,True,1.0,OK
TN_307__2019-02-27__P3a,Profumo,"Profumo leggermente moderato con bouquet floreale e vegetale, molto delicato ed elegante.","Il formaggio ha un profumo leggermente moderato con bouquet floreale e vegetale, molto delicato ed elegante.",TG_04,TN_307,C0E,2018-2019_Trentingrana,2019-02-27,data/images_flat/2018-2019_Trentingrana__2019-02-27__P3a_307_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-02-27__P3a_307_grana.bmp,True,True,True,1.0,OK
TN_307__2019-02-27__P3a,Profumo,Profumo ossidato con punta di fermentato.,Il formaggio ha un profumo ossidato con punta di fermentato.,TG_13,TN_307,C0E,2018-2019_Trentingrana,2019-02-27,data/images_flat/2018-2019_Trentingrana__2019-02-27__P3a_307_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-02-27__P3a_307_grana.bmp,True,True,True,1.0,OK
TN_307__2019-02-27__P3a,Profumo,Profumo di cotti prevalenti con nota di caffellatte.,Il formaggio ha un profumo di cotti prevalenti con nota di caffellatte.,TG_19,TN_307,C0E,2018-2019_Trentingrana,2019-02-27,data/images_flat/2018-2019_Trentingrana__2019-02-27__P3a_307_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-02-27__P3a_307_grana.bmp,True,True,True,1.0,OK
TN_307__2019-02-27__P3a,Profumo,"Profumo di latte acido, yogurt, fermentato e panna acida.","Il formaggio ha un profumo di latte acido, yogurt, fermentato e panna acida.",TG_20,TN_307,C0E,2018-2019_Trentingrana,2019-02-27,data/images_flat/2018-2019_Trentingrana__2019-02-27__P3a_307_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-02-27__P3a_307_grana.bmp,True,True,True,1.0,OK
TN_307__2019-02-27__P3a,Profumo,"Profumo prevalentemente di latte acido, panna acida e brodo.","Il formaggio ha un profumo prevalentemente di latte acido, panna acida e brodo.",TG_35,TN_307,C0E,2018-2019_Trentingrana,2019-02-27,data/images_flat/2018-2019_Trentingrana__2019-02-27__P3a_307_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-02-27__P3a_307_grana.bmp,True,True,True,1.0,OK
TN_307__2019-02-27__P3a,Sapore,Sapore piccante e amaro con intensità alta.,Il formaggio ha un sapore piccante e amaro con intensità alta.,Q_02,TN_307,C0E,2018-2019_Trentingrana,2019-02-27,data/images_flat/2018-2019_Trentingrana__2019-02-27__P3a_307_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-02-27__P3a_307_grana.bmp,True,True,True,1.0,OK
TN_307__2019-02-27__P3a,Sapore,"Sapore amaro, piccante e acre in gola.","Il formaggio ha un sapore amaro, piccante e acre in gola.",Q_09,TN_307,C0E,2018-2019_Trentingrana,2019-02-27,data/images_flat/2018-2019_Trentingrana__2019-02-27__P3a_307_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-02-27__P3a_307_grana.bmp,True,True,True,1.0,OK
TN_307__2019-02-27__P3a,Sapore,"Sapore salato e amaro, non dolce, poco umami.","Il formaggio ha un sapore salato e amaro, non dolce, poco umami.",TG_04,TN_307,C0E,2018-2019_Trentingrana,2019-02-27,data/images_flat/2018-2019_Trentingrana__2019-02-27__P3a_307_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-02-27__P3a_307_grana.bmp,True,True,True,1.0,OK
TN_307__2019-02-27__P3a,Sapore,Sapore acido e amaro.,Il formaggio ha un sapore acido e amaro.,TG_05,TN_307,C0E,2018-2019_Trentingrana,2019-02-27,data/images_flat/2018-2019_Trentingrana__2019-02-27__P3a_307_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-02-27__P3a_307_grana.bmp,True,True,True,1.0,OK
TN_307__2019-02-27__P3a,Sapore,Sapore con punta di piccante e salato.,Il formaggio ha un sapore con punta di piccante e salato.,TG_13,TN_307,C0E,2018-2019_Trentingrana,2019-02-27,data/images_flat/2018-2019_Trentingrana__2019-02-27__P3a_307_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-02-27__P3a_307_grana.bmp,True,True,True,1.0,OK
TN_307__2019-02-27__P3a,Sapore,Sapore umami con amaro nel finale.,Il formaggio ha un sapore umami con amaro nel finale.,TG_19,TN_307,C0E,2018-2019_Trentingrana,2019-02-27,data/images_flat/2018-2019_Trentingrana__2019-02-27__P3a_307_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-02-27__P3a_307_grana.bmp,True,True,True,1.0,OK
TN_307__2019-02-27__P3a,Sapore,Sapore con acidità quasi rinfrescante.,Il formaggio ha un sapore con acidità quasi rinfrescante.,TG_20,TN_307,C0E,2018-2019_Trentingrana,2019-02-27,data/images_flat/2018-2019_Trentingrana__2019-02-27__P3a_307_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-02-27__P3a_307_grana.bmp,True,True,True,1.0,OK
TN_307__2019-02-27__P3a,Sapore,"Sapore principalmente acido, seguito da salato e piccante, con nota dolce quasi assente.","Il formaggio ha un sapore principalmente acido, seguito da salato e piccante, con nota dolce quasi assente.",TG_35,TN_307,C0E,2018-2019_Trentingrana,2019-02-27,data/images_flat/2018-2019_Trentingrana__2019-02-27__P3a_307_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-02-27__P3a_307_grana.bmp,True,True,True,1.0,OK
TN_307__2019-02-27__P3a,Aroma,Aroma non tipico del grana.,Il formaggio ha un aroma non tipico del grana.,TG_13,TN_307,C0E,2018-2019_Trentingrana,2019-02-27,data/images_flat/2018-2019_Trentingrana__2019-02-27__P3a_307_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-02-27__P3a_307_grana.bmp,True,True,True,1.0,OK
TN_307__2019-02-27__P3a,Aroma,Aroma con troppi lattici cotti.,Il formaggio ha un aroma con troppi lattici cotti.,TG_19,TN_307,C0E,2018-2019_Trentingrana,2019-02-27,data/images_flat/2018-2019_Trentingrana__2019-02-27__P3a_307_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-02-27__P3a_307_grana.bmp,True,True,True,1.0,OK
TN_307__2019-02-27__P3a,Aroma,"Aroma di note lattiche fermentate, ossidato e di sapone.","Il formaggio ha un aroma di note lattiche fermentate, ossidato e di sapone.",TG_20,TN_307,C0E,2018-2019_Trentingrana,2019-02-27,data/images_flat/2018-2019_Trentingrana__2019-02-27__P3a_307_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-02-27__P3a_307_grana.bmp,True,True,True,1.0,OK
TN_307__2019-02-27__P3a,Aroma,Aroma di latte acido.,Il formaggio ha un aroma di latte acido.,TG_35,TN_307,C0E,2018-2019_Trentingrana,2019-02-27,data/images_flat/2018-2019_Trentingrana__2019-02-27__P3a_307_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-02-27__P3a_307_grana.bmp,True,True,True,1.0,OK
TN_307__2019-02-27__P3a,Texture,"Texture molto friabile e solubile, con granuli di tirosina persistenti.","Il formaggio presenta una texture molto friabile e solubile, con granuli di tirosina persistenti.",Q_02,TN_307,C0E,2018-2019_Trentingrana,2019-02-27,data/images_flat/2018-2019_Trentingrana__2019-02-27__P3a_307_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-02-27__P3a_307_grana.bmp,True,True,True,1.0,OK
TN_307__2019-02-27__P3a,Texture,Texture friabile che si sgretola in bocca con cristalli.,Il formaggio presenta una texture friabile che si sgretola in bocca con cristalli.,Q_09,TN_307,C0E,2018-2019_Trentingrana,2019-02-27,data/images_flat/2018-2019_Trentingrana__2019-02-27__P3a_307_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-02-27__P3a_307_grana.bmp,True,True,True,1.0,OK
TN_307__2019-02-27__P3a,Texture,"Texture umida, friabile con microstruttura fine e sabbiosa, lascia bocca pulita, con cristalli presenti anche grossi.","Il formaggio presenta una texture umida, friabile con microstruttura fine e sabbiosa, lascia bocca pulita, con cristalli presenti anche grossi.",TG_04,TN_307,C0E,2018-2019_Trentingrana,2019-02-27,data/images_flat/2018-2019_Trentingrana__2019-02-27__P3a_307_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-02-27__P3a_307_grana.bmp,True,True,True,1.0,OK
TN_307__2019-02-27__P3a,Texture,"Texture umida, friabile, con strana cedevolezza e assenza di cristalli.","Il formaggio presenta una texture umida, friabile, con strana cedevolezza e assenza di cristalli.",TG_19,TN_307,C0E,2018-2019_Trentingrana,2019-02-27,data/images_flat/2018-2019_Trentingrana__2019-02-27__P3a_307_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-02-27__P3a_307_grana.bmp,True,True,True,1.0,OK
TN_307__2019-02-27__P3a,Texture,"Texture cedevole, poco consistente, disaggregata ma solubile.","Il formaggio presenta una texture cedevole, poco consistente, disaggregata ma solubile.",TG_20,TN_307,C0E,2018-2019_Trentingrana,2019-02-27,data/images_flat/2018-2019_Trentingrana__2019-02-27__P3a_307_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-02-27__P3a_307_grana.bmp,True,True,True,1.0,OK
TN_307__2019-02-27__P3a,Texture,"Texture con cristalli abbondanti, si scioglie rapidamente in bocca.","Il formaggio presenta una texture con cristalli abbondanti, si scioglie rapidamente in bocca.",TG_35,TN_307,C0E,2018-2019_Trentingrana,2019-02-27,data/images_flat/2018-2019_Trentingrana__2019-02-27__P3a_307_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-02-27__P3a_307_grana.bmp,True,True,True,1.0,OK
TN_307__2019-02-27__P3a,Spessore della Crosta,"Crosta disomogenea e sfumata su un lato, con spessore sottile.","La crosta del formaggio è disomogenea e sfumata su un lato, con spessore sottile.",Q_02,TN_307,C0E,2018-2019_Trentingrana,2019-02-27,data/images_flat/2018-2019_Trentingrana__2019-02-27__P3a_307_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-02-27__P3a_307_grana.bmp,True,True,True,1.0,OK
TN_307__2019-02-27__P3a,Spessore della Crosta,Crosta sottile.,La crosta del formaggio è sottile.,TG_04,TN_307,C0E,2018-2019_Trentingrana,2019-02-27,data/images_flat/2018-2019_Trentingrana__2019-02-27__P3a_307_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-02-27__P3a_307_grana.bmp,True,True,True,1.0,OK
TN_307__2019-02-27__P3a,Spessore della Crosta,Crosta mediamente spessa.,La crosta del formaggio è mediamente spessa.,TG_13,TN_307,C0E,2018-2019_Trentingrana,2019-02-27,data/images_flat/2018-2019_Trentingrana__2019-02-27__P3a_307_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-02-27__P3a_307_grana.bmp,True,True,True,1.0,OK
TN_307__2019-02-27__P3a,Spessore della Crosta,Crosta mediamente spessa.,La crosta del formaggio è mediamente spessa.,TG_19,TN_307,C0E,2018-2019_Trentingrana,2019-02-27,data/images_flat/2018-2019_Trentingrana__2019-02-27__P3a_307_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-02-27__P3a_307_grana.bmp,True,True,True,1.0,OK
TN_307__2019-02-27__P3a,Spessore della Crosta,Crosta sottile.,La crosta del formaggio è sottile.,TG_20,TN_307,C0E,2018-2019_Trentingrana,2019-02-27,data/images_flat/2018-2019_Trentingrana__2019-02-27__P3a_307_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-02-27__P3a_307_grana.bmp,True,True,True,1.0,OK
TN_307__2019-02-27__P3a,Spessore della Crosta,Crosta spessa.,La crosta del formaggio è spessa.,TG_35,TN_307,C0E,2018-2019_Trentingrana,2019-02-27,data/images_flat/2018-2019_Trentingrana__2019-02-27__P3a_307_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-02-27__P3a_307_grana.bmp,True,True,True,1.0,OK
TN_307__2019-02-27__P3a,Struttura della Pasta,Pasta con microocchiatura e aspetto ruvido.,La pasta del formaggio presenta una microocchiatura e aspetto ruvido.,Q_02,TN_307,C0E,2018-2019_Trentingrana,2019-02-27,data/images_flat/2018-2019_Trentingrana__2019-02-27__P3a_307_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-02-27__P3a_307_grana.bmp,True,True,True,1.0,OK
TN_307__2019-02-27__P3a,Struttura della Pasta,Pasta con grana grossolana e occhiatura fitta dall'effetto spugnoso.,La pasta del formaggio presenta una grana grossolana e occhiatura fitta dall'effetto spugnoso.,Q_09,TN_307,C0E,2018-2019_Trentingrana,2019-02-27,data/images_flat/2018-2019_Trentingrana__2019-02-27__P3a_307_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-02-27__P3a_307_grana.bmp,True,True,True,1.0,OK
TN_307__2019-02-27__P3a,Struttura della Pasta,"Pasta con microocchiatura diffusa in vasta zona, anche di grosse dimensioni, nonostante la grana omogenea e fine.","La pasta del formaggio presenta una microocchiatura diffusa in vasta zona, anche di grosse dimensioni, nonostante la grana omogenea e fine.",TG_04,TN_307,C0E,2018-2019_Trentingrana,2019-02-27,data/images_flat/2018-2019_Trentingrana__2019-02-27__P3a_307_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-02-27__P3a_307_grana.bmp,True,True,True,1.0,OK
TN_307__2019-02-27__P3a,Struttura della Pasta,Pasta con microocchiatura evidente.,La pasta del formaggio presenta una microocchiatura evidente.,TG_05,TN_307,C0E,2018-2019_Trentingrana,2019-02-27,data/images_flat/2018-2019_Trentingrana__2019-02-27__P3a_307_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-02-27__P3a_307_grana.bmp,True,True,True,1.0,OK
TN_307__2019-02-27__P3a,Struttura della Pasta,"Pasta con struttura anomala, non granulosa, con occhiatura.","La pasta del formaggio presenta una struttura anomala, non granulosa, con occhiatura.",TG_13,TN_307,C0E,2018-2019_Trentingrana,2019-02-27,data/images_flat/2018-2019_Trentingrana__2019-02-27__P3a_307_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-02-27__P3a_307_grana.bmp,True,True,True,1.0,OK
TN_307__2019-02-27__P3a,Struttura della Pasta,Pasta con granulosità decisa e occhiatura medio-grande soprattutto in mezza forma.,La pasta del formaggio presenta una granulosità decisa e occhiatura medio-grande soprattutto in mezza forma.,TG_19,TN_307,C0E,2018-2019_Trentingrana,2019-02-27,data/images_flat/2018-2019_Trentingrana__2019-02-27__P3a_307_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-02-27__P3a_307_grana.bmp,True,True,True,1.0,OK
TN_307__2019-02-27__P3a,Struttura della Pasta,"Pasta con grana evidente e grani grossi, occhiatura diffusa a tratti.","La pasta del formaggio presenta una grana evidente e grani grossi, occhiatura diffusa a tratti.",TG_20,TN_307,C0E,2018-2019_Trentingrana,2019-02-27,data/images_flat/2018-2019_Trentingrana__2019-02-27__P3a_307_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-02-27__P3a_307_grana.bmp,True,True,True,1.0,OK
TN_307__2019-02-27__P3a,Struttura della Pasta,"Pasta con frattura regolare, occhiatura diffusa su tutta la superficie con occhi di piccole dimensioni.","La pasta del formaggio presenta una frattura regolare, occhiatura diffusa su tutta la superficie con occhi di piccole dimensioni.",TG_35,TN_307,C0E,2018-2019_Trentingrana,2019-02-27,data/images_flat/2018-2019_Trentingrana__2019-02-27__P3a_307_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-02-27__P3a_307_grana.bmp,True,True,True,1.0,OK
TN_307__2019-02-27__P3a,Colore della Pasta,Pasta di colore chiaro.,La pasta del formaggio è di colore chiaro.,Q_02,TN_307,C0E,2018-2019_Trentingrana,2019-02-27,data/images_flat/2018-2019_Trentingrana__2019-02-27__P3a_307_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-02-27__P3a_307_grana.bmp,True,True,True,1.0,OK
TN_307__2019-02-27__P3a,Colore della Pasta,Pasta di colore aranciato uniforme.,La pasta del formaggio è di colore aranciato uniforme.,Q_09,TN_307,C0E,2018-2019_Trentingrana,2019-02-27,data/images_flat/2018-2019_Trentingrana__2019-02-27__P3a_307_fetta.bmp,data/images_flat/2018-2019_Trentingrana__2019-02-27__P3a_307_grana.bmp,True,True,True,1.0,OK
