dedup_key,attribute,caption_pre,caption_clean,frequency,sample_row_id,error
Profumo::panna leggere fungo,Profumo,panna leggere fungo,Profumo di panna leggera con note di fungo.,4,12851,
Profumo::formaggio cotto e burro fuso,Profumo,formaggio cotto e burro fuso,Profumo di formaggio cotto e burro fuso.,4,16798,
Profumo::burro panna fruttato tostato mallo di noce brodo di carne,Profumo,burro panna fruttato tostato mallo di noce brodo di carne,"Profumo di burro, panna, frutta, tostato, mallo di noce e brodo di carne.",2,46886,
Profumo::leggero non del tutto da grana,Profumo,"leggero, non del tutto da grana","Profumo leggero, non completamente caratteristico di grana.",4,41475,
Profumo::ossidato moderato frutta ananas moderato speziato moderato (tutti questi parmetri hanno un contributo negativo),Profumo,"ossidato MODERATO, frutta: ananas MODERATO, speziato MOderato;(tutti questi parmetri hanno un contributo negativo)",Profumo moderatamente ossidato con note di ananas e speziato.,4,27775,
Profumo::fieno fermentato crosta di grana,Profumo,"fieno fermentato, crosta di grana",Profumo di fieno fermentato e crosta di grana.,4,26123,
Profumo::fermentato un poco' anche marcio,Profumo,"fermentato, un poco' anche marcio",Profumo fermentato con un poco di marcio.,4,27356,
Profumo::elegante cioccolata e anche lievito,Profumo,Elegante! Cioccolata e anche lievito...,Profumo di cioccolata e lievito.,4,2542,
Profumo::panna e burro brodo leggera notaa animale,Profumo,"panna e burro, brodo, leggera notaa animale",Profumo di panna e burro con brodo e leggera nota animale.,4,7778,
Profumo::debole fieno pane poco fresco,Profumo,"debole. fieno, pane. poco fresco","Profumo debole di fieno e pane, poco fresco.",4,31822,
Profumo::fermentato yogurt ne negativi ne positivi,Profumo,"fermentato, yogurt ne negativi ne positivi","Profumo fermentato con note di yogurt, né negative né positive.",4,30763,
Profumo::burro cotto,Profumo,Burro cotto,Profumo di burro cotto.,14,2181,
Profumo::crosta di grana verdura lessa,Profumo,"Crosta di grana, verdura lessa",Profumo di crosta di grana e verdura lessa.,4,12926,
Profumo::note dolciastre con floreale e frutta un pò di grana,Profumo,note dolciastre con floreale e frutta.. un pò di grana!,"Profumo dolciastro con note floreali, fruttato e sentore di grana.",4,9416,
Profumo::intensità' moderata ma qualit' positive ed armoniche,Profumo,"intensità' moderata, ma qualit' positive ed armoniche","Profumo di intensità moderata, armonico e positivo.",4,20357,
Profumo::profumo caratteristico media intensità,Profumo,"Profumo caratteristico, media intensità",Profumo caratteristico a media intensità.,4,18337,
Profumo::leggermente kefir/yogurt ins mais,Profumo,leggermente kefir/yogurt ins mais,Profumo leggermente lattico di kefir e yogurt con nota di mais insilato.,4,35621,
Profumo::leggero moderato tostato lieve cotto,Profumo,leggero-moderato. tostato. lieve cotto,Profumo leggero-moderato con note di tostato e lieve cotto.,4,17332,
Profumo::acre,Profumo,Acre,Profumo acre.,4,49876,
Profumo::intensità medio moderata oltre a note lattee mature c'è qualcosa di vegetale leggero,Profumo,"intensità medio-moderata. oltre a note lattee mature, c'è qualcosa di vegetale leggero",Profumo di intensità moderata con note lattiche mature e sentore vegetale leggero.,4,18871,
Profumo::pungente stagionato,Profumo,pungente stagionato,Profumo pungente di formaggio stagionato.,4,33906,
Profumo::note cotte crosta burro fuso non sento note latte fresche,Profumo,"Note cotte, crosta,burro fuso. non sento note latte fresche","Profumo di note cotte, crosta e burro fuso, senza note lattiche fresche.",4,15541,
Profumo::intensità media all'apertura anche fruttato,Profumo,"Intensità media, all'apertura anche fruttato",Profumo di intensità media con note fruttate all'apertura.,4,18799,
Profumo::burro latte yoguth fumè floreale,Profumo,"burro, latte, yoguth, fumè, floreale...","Profumo di burro, latte, yogurt e note floreali con sentore affumicato.",4,9836,
Profumo::no difetti ma chiuso,Profumo,no difetti ma chiuso,Profumo chiuso.,4,5466,
Profumo::fermentato,Profumo,fermentato,Profumo fermentato.,16,11527,
Profumo::nessu aroma particoare,Profumo,nessu aroma particoare,NON_DESCRITTO,4,27421,
Profumo::profumo molto debole ed inoltre si sente solo odore di formaggio vecchio passato,Profumo,"profumo molto debole ed inoltre si sente solo odore di formaggio vecchio, passato",Profumo molto debole con sentore di formaggio ossidato.,4,27354,
Profumo::tanta nanna e latte ben intenso,Profumo,Tanta nanna e latte. Ben intenso,Profumo intenso di panna e latte.,4,4432,
Profumo::prima olfazione tra animale e stalla,Profumo,Prima olfazione: tra animale e stalla,Profumo tra animale e stalla.,4,49390,
Profumo::stalla insilato non positivo,Profumo,"stalla, insilato non positivo",Profumo di stalla e insilato.,4,32292,
Profumo::profumo intenso latte cotto burro crosta,Profumo,"profumo intenso. latte cotto, burro, crosta","Profumo intenso di latte cotto, burro e crosta.",4,25972,
Profumo::poco complesso e poco intenso,Profumo,Poco complesso e poco intenso,Profumo poco complesso e poco intenso.,4,4038,
Profumo::leggero nessun difetto,Profumo,leggero. nessun difetto,Profumo leggero.,4,42634,
Profumo::panna burro lato cotto leggero tostato,Profumo,Panna burro lato cotto leggero tostato,"Profumo di panna e burro cotto, leggero e tostato.",4,5459,
Profumo::cacao caffè tostato cuoio caramello soprattutto all'apertura del barattolo poi tostati più semplici e lattico cotto leggermente speziato,Profumo,"cacao, caffè, tostato, cuoio, caramello - soprattutto all'apertura del barattolo, poi tostati più semplici e lattico cotto, leggermente speziato","Profumo di cacao, caffè, tostato, cuoio e caramello all'apertura, seguiti da note più semplici di tostato e lattico cotto, leggermente speziato.",4,44700,
Profumo::crosta solo accennata,Profumo,Crosta solo accennata,Profumo con leggero accenno di crosta.,4,5125,
Profumo::fungo,Profumo,fungo,Profumo di fungo.,4,13690,
Profumo::intensità più che moderata,Profumo,Intensità più che moderata,Profumo più che moderatamente intenso.,4,4623,
Profumo::kiwi e bruciato,Profumo,"Kiwi,,,e bruciato?",Note olfattive di kiwi e bruciato.,4,1127,
Profumo::lattico acido yogurt tostato burro fuso,Profumo,lattico acido yogurt tostato burro fuso,"Profumo lattico e acido con note di yogurt, tostato e burro fuso.",4,12929,
Profumo::formaggio cotto latte,Profumo,formaggio cotto;latte,Profumo di formaggio cotto e latte.,4,40382,
Profumo::profumo molto debole,Profumo,profumo molto debole,Profumo molto debole.,4,5925,
Profumo::polvere,Profumo,Polvere,Profumo di polvere.,16,40,
Profumo::grana yogurth intenso,Profumo,"grana, yogurth, intenso..","Profumo di grana e yogurt, intenso.",4,26050,
Profumo::odori solo all’apertura,Profumo,Odori solo all’apertura,Profumo percettibile all'apertura.,4,51122,
Profumo::latte burro grana fieno e nocciola,Profumo,"latte, burro, grana, fieno e nocciola","Profumo di latte, burro, grana, fieno e nocciola.",4,25973,
Profumo::sentori di cotto affumicato lessato,Profumo,"sentori di cotto, affumicato, lessato","Profumo di cotto, affumicato e lessato.",4,31749,
Profumo::sensazione pungente all'apertura poi note vegetali un poco' fermentate un poco' di affumicato lattico cotto,Profumo,"sensazione pungente all'apertura, poi note vegetali un poco' fermentate, un poco' di affumicato, lattico cotto","Profumo pungente all'apertura con note vegetali leggermente fermentate, poco affumicato e lattico cotto.",4,9330,
Profumo::brodo di carna burro fuso e latte cotto leggero sottobosco e tostato,Profumo,"Brodo di carna, burro fuso e latte cotto, leggero sottobosco e tostato","Profumo di brodo di carne, burro fuso e latte cotto con note di sottobosco e tostato.",4,15430,
Profumo::accenno di crosta,Profumo,accenno di crosta,Profumo con accenno di crosta.,4,44275,
Profumo::yoghurt,Profumo,yoghurt,Profumo di yoghurt.,4,16949,
Profumo::pungente,Profumo,Pungente,Profumo pungente.,4,5271,
Profumo::leggero anche qualcosa di vegetale e floreale,Profumo,"leggero, anche qualcosa di vegetale e floreale",Profumo leggero con note vegetali e floreali.,4,26126,
Profumo::ossidato e punta di fermentato,Profumo,ossidato e punta di fermentato,Profumo ossidato con punta di fermentato.,4,41307,
Profumo::salamoia crauti,Profumo,salamoia crauti,Profumo di salamoia e crauti.,4,7393,
Profumo::amido,Profumo,Amido,Profumo di amido.,4,4223,
Profumo::prima olfazione stalla/fecale poiresta una sensazione di tostato pane frutta secca intensità più che moderata ignoro il primo odore sgradevole,Profumo,"prima olfazione: stalla/fecale. poiresta una sensazione di tostato, pane frutta secca. intensità più che moderata, ignoro il primo odore sgradevole","Profumo di stalla all'apertura, seguito da note di tostato, pane e frutta secca, con intensità più che moderata.",4,9835,
Profumo::latte cotto caramello,Profumo,"latte cotto, caramello",Profumo di latte cotto e caramello.,4,33601,
Profumo::positivo di burro e panna leggero sentoee di cotto,Profumo,positivo di burro e panna. leggero sentoee di cotto,Profumo positivo di burro e panna con leggero sentore di cotto.,4,47522,
Profumo::al primo impatto stracci sporchi,Profumo,al primo impatto stracci sporchi,Profumo di stracci sporchi all'apertura.,4,9241,
Profumo::sentore di cotto tostato,Profumo,"sentore di cotto, tostato",Profumo di cotto e tostato.,4,5463,
Profumo::latte acido,Profumo,latte acido,Profumo di latte acido.,12,13760,
Profumo::latte cotto intensità leggera verdure lesse intensità leggera animale intensità leggera,Profumo,latte cotto intensità leggera;verdure lesse intensità leggera;animale intensità leggera,"Profumo di latte cotto, verdure lesse e note animali, tutti a intensità leggera.",4,16714,
Profumo::animale moderato crauti moderato cipolla leggero,Profumo,animale MODERATO;crauti MODERATO;cipolla LEGGERO,"Profumo con note animali e di crauti moderate, leggermente cipolloso.",4,27635,
Profumo::tostatura tyroppo prevalente,Profumo,tostatura tyroppo prevalente,Profumo di tostatura abbastanza prevalente.,4,21619,
Profumo::sentore di panna,Profumo,sentore di panna,Profumo di panna.,4,25971,
Profumo::vegetale e cotto/bruciato,Profumo,vegetale e cotto/bruciato,Profumo vegetale con note di cotto e bruciato.,4,41136,
Profumo::crosta verdure lesse tostato forte,Profumo,"crosta, verdure lesse, tostato forte","Profumo di crosta, verdure lesse e tostato intenso.",4,33902,
Profumo::fruttato intenso (pesca),Profumo,fruttato intenso (pesca),Profumo intenso fruttato con note di pesca.,4,42432,
Profumo::poco intenso,Profumo,Poco intenso,Profumo poco intenso.,40,203,
Profumo::caffè,Profumo,Caffè,Profumo di caffè.,4,48773,
Profumo::intenso vegetale all'apertura poi verdure cotte crosta di grana e formaggio cotto,Profumo,"Intenso vegetale all'apertura, poi verdure cotte, crosta di grana e formaggio cotto","Profumo intenso vegetale all'apertura, seguito da verdure cotte, crosta di grana e formaggio cotto.",4,9162,
Profumo::formaggio fermentato forte,Profumo,formaggio ;fermentato FORTE,Profumo di formaggio fermentato forte.,4,27705,
Profumo::molto pannoso,Profumo,molto pannoso,Profumo molto pannoso.,4,22170,
Profumo::buona intensità sentori lattei anche se poco freschi sentore di latte cotto burro comunque corretto,Profumo,"buona intensità. sentori lattei anche se poco freschi. sentore di latte cotto, burro. comunque corretto","Profumo di buona intensità con sentori lattei e di latte cotto, burro, poco fresco.",4,42704,
Profumo::intenso equilibrato piacevoli note lattiche cotte e di brodo,Profumo,"intenso, equilibrato, piacevoli note lattiche cotte e di brodo",Profumo intenso e equilibrato con note lattiche cotte e di brodo.,4,25579,
Profumo::piuttosto intenso con tostaura anche prevalente,Profumo,piuttosto intenso con tostaura anche prevalente,Profumo piuttosto intenso con note di tostatura prevalente.,4,22347,
Profumo::floreale panna,Profumo,"Floreale, panna",Profumo floreale con note di panna.,8,9414,
Profumo::leggero pane latte anche fresco burro peccato che poco intenso,Profumo,"leggero. pane, latte anche fresco, burro. peccato che poco intenso","Profumo leggero di pane, latte fresco e burro, poco intenso.",4,21804,
Profumo::una porzione ripsetto alle altre ha un profumo di animale,Profumo,una porzione ripsetto alle altre ha un profumo di animale,Profumo di animale in una porzione.,2,46791,
Profumo::da formaggio fresco,Profumo,"da formaggio fresco,",Profumo da formaggio fresco.,4,9911,
Profumo::nota inizialmente nota fermentata frutta fermentata crosta di formaggio formaggio vecchio comunque presente la nota lattica e di glutammato,Profumo,"nota inizialmente nota fermentata, frutta fermentata, crosta di formaggio, formaggio vecchio, comunque presente la nota lattica e di glutammato","Profumo con note fermentate di frutta fermentata, crosta di formaggio e formaggio vecchio, con nota lattica e di glutammato.",4,30670,
Profumo::peccato per bruciato,Profumo,Peccato per bruciato,Profumo leggermente bruciato.,8,731,
Profumo::non tipico da altro formaggio cotto,Profumo,non tipico da altro formaggio cotto,"Profumo non tipico, di altro formaggio cotto.",4,6005,
Profumo::intensità moderata latte sentore cotto poco cuoio,Profumo,intensità moderata. latte. sentore cotto. poco cuoio,"Profumo di latte con sentore cotto, intensità moderata e poco cuoio.",4,18332,
Profumo::stalla al primo impatto poi si apre,Profumo,Stalla al primo impatto poi si apre!!!,"Profumo di stalla all'apertura, poi complesso.",4,5320,
Profumo::vegetale e cotto,Profumo,vegetale e cotto,Profumo vegetale e cotto.,4,24079,
Profumo::delicato frutta tropicale leggermente fermentata,Profumo,"delicato frutta tropicale, leggermente fermentata","Profumo delicato di frutta tropicale, leggermente fermentato.",4,35800,
Profumo::caratteristico abbastanza complesso nite di latte cotto e burro cotto brodo lievissima nota ossidata,Profumo,"caratteristico, abbastanza complesso, nite di latte cotto e burro cotto, brodo, lievissima nota ossidata","Profumo caratteristico e abbastanza complesso, con note di latte cotto e burro cotto, brodo e lievissima nota ossidata.",4,35679,
Profumo::muffa,Profumo,muffa,Profumo di muffa.,4,13830,
Profumo::leggero ma delicatamente delizioso nelle note lattee panna,Profumo,"leggero, ma delicatamente delizioso nelle note lattee, panna",Profumo leggero con delicate note lattiche di panna.,2,46122,
Profumo::latte fresco panna brodo vegetale,Profumo,latte fresco;panna;brodo vegetale,"Profumo di latte fresco, panna e brodo vegetale.",4,5776,
Profumo::molto delicato non ricorda il grana,Profumo,"molto delicato, non ricorda il grana","Profumo molto delicato, non paglierina.",4,24293,
Profumo::latte cotto burro fuso,Profumo,latte cotto;burro fuso;,Profumo di latte cotto e burro fuso.,4,47468,
Profumo::crosta in senso positivo (in precedenza poteva essere positivo o negativo),Profumo,Crosta in senso positivo (in precedenza poteva essere positivo o negativo),NON_DESCRITTO,4,4486,
Profumo::cacao alito da caffè,Profumo,"Cacao, alito da caffè",Profumo di cacao con note di caffè.,4,50169,
Profumo::burro,Profumo,burro,Profumo di burro.,20,5467,
Profumo::leggero fruttato e lattico cotto poco brodo e tostato,Profumo,"leggero fruttato e lattico cotto, poco brodo e tostato","Profumo leggero fruttato e lattico cotto, con poco brodo e tostato.",4,47131,
Profumo::fruttato panna burro fusoe leggero sentore di verdure cotte e pane tostato,Profumo,"fruttato, panna, burro fusoe leggero sentore di verdure cotte e pane tostato","Profumo fruttato con panna, burro fuso e leggero sentore di verdure cotte e pane tostato.",4,24297,
Profumo::profumo leggero,Profumo,profumo leggero,Profumo leggero.,2,46126,
Profumo::brodo leggermente difettoso,Profumo,brodo leggermente difettoso,Profumo di brodo leggermente difettoso.,4,24086,
Profumo::oltre alla panna anche del vegetale lesso,Profumo,"oltre alla panna, anche del vegetale lesso",Profumo di panna con note di vegetale lesso.,8,29484,
Profumo::soprattutto panna burro fuso latte cotto e tostatoleggero,Profumo,"soprattutto panna, burro fuso, latte cotto e tostatoleggero","Profumo di panna, burro fuso, latte cotto e tostato, leggero.",4,15934,
Profumo::non molto intenso nota fruttata oltre a quelle caratteristiche,Profumo,"non molto intenso, nota fruttata oltre a quelle caratteristiche",Profumo non molto intenso con nota fruttata.,4,7922,
Profumo::burro< latte fresco< burro fuso,Profumo,burro< latte fresco< burro fuso,"Profumo di burro e latte fresco, con note di burro fuso.",2,46795,
Profumo::sentore di panna burro,Profumo,"sentore di panna, burro",Profumo di panna e burro.,4,25585,
Profumo::ossidato vecchio,Profumo,"ossidato, vecchio",Profumo ossidato e di formaggio vecchio.,4,42429,
Profumo::gomma bruciata più evidente all’apertura,Profumo,Gomma bruciata più evidente all’apertura,"Profumo di gomma bruciata, più evidente all'apertura.",4,50541,
Profumo::latticini freschi,Profumo,latticini freschi,Profumo di latticini freschi.,4,13135,
Profumo::abbastanza intenso ma poco pulito nota di pozzo di scarico crosta di formaggio,Profumo,"abbastanza intenso ma poco pulito, nota di pozzo di scarico, crosta di formaggio","Profumo abbastanza intenso ma poco pulito, con nota di pozzo di scarico.",4,40386,
Profumo::brodo vegetale,Profumo,brodo vegetale,Profumo di brodo vegetale.,28,18716,
Profumo::crosta leggermente bruciato,Profumo,"crosta, leggermente bruciato",Profumo di crosta con note leggermente bruciate.,4,18873,
Profumo::liquirizia,Profumo,Liquirizia,Note olfattive di liquirizia.,24,704,
Profumo::lieve nota ossidata di cetriolo / cimice per il resto piuttosto piatto,Profumo,"lieve nota ossidata di cetriolo / cimice, per il resto piuttosto piatto","Profumo con lieve nota ossidata di cetriolo e cimice, per il resto piuttosto piatto.",4,35619,
Profumo::leggermente pezze sporche,Profumo,leggermente pezze sporche,Profumo leggermente di stalla.,4,15539,
Profumo::intensità' decisamente scarsa,Profumo,intensità' decisamente scarsa,Profumo molto scarso.,4,44695,
Profumo::panna prevalente segue il vegetale secco e il tostato,Profumo,panna prevalente segue il vegetale secco e il tostato,"Profumo di panna prevalente, seguito da note di vegetale secco e tostato.",4,5921,
Profumo::grana nocciola tostatura,Profumo,"grana, nocciola, tostatura...","Profumo di grana, nocciola e tostatura.",4,18801,
Profumo::totato bruciato fumo leggeri,Profumo,"totato, bruciato, fumo leggeri","Profumo di tostato, bruciato e fumo leggeri.",4,30571,
Profumo::con nota dolce,Profumo,con nota dolce,Profumo con nota dolce.,4,15376,
Profumo::poco intenso burro fuso poco complesso piatto,Profumo,"poco intenso, burro fuso, poco complesso, piatto","Profumo di burro fuso, poco intenso e poco complesso.",4,42850,
Profumo::intensità' non elevata burro latte cotto panna tostato lieve maturo,Profumo,"Intensità' non elevata. Burro, latte cotto. Panna. Tostato lieve. Maturo","Profumo di burro e latte cotto con note di panna e tostato lieve, poco intenso.",4,15597,
Profumo::cotto leggermente ossidato burro fuso,Profumo,"cotto, leggermente ossidato, burro fuso","Profumo di cotto, leggermente ossidato, burro fuso.",4,30718,
Profumo::molto leggero quasi impercettibile leggero sentore di cotto,Profumo,"molto leggero, quasi impercettibile. Leggero sentore di cotto",Profumo molto leggero con leggero sentore di cotto.,4,15370,
Profumo::piatto note lattiche presenti di burro fuso brodo lievi note animali non del tutto pulito,Profumo,"piatto, note lattiche presenti di burro fuso, brodo, lievi note animali, non del tutto pulito","Profumo piatto con note lattiche e di burro fuso, brodo, lievi note animali, non del tutto pulito.",4,18261,
Profumo::salato,Profumo,salato,NON_DESCRITTO,6,20485,
Profumo::crauti acidi,Profumo,Crauti acidi,Profumo di crauti acidi.,4,50687,
Profumo::note fruttate poco caratteristiche mancano i descrittori tipici come il burro fuso il fieno il brodo c [ la panna ed il latte cotto,Profumo,"note fruttate poco caratteristiche, mancano i descrittori tipici come il burro fuso, il fieno, il brodo, c-[ la panna ed il latte cotto","Profumo con note fruttate poco caratteristiche, assenti burro fuso, fieno, brodo, panna e latte cotto.",2,46212,
Profumo::latte kiwi nocciola,Profumo,"latte, kiwi. nocciola","Profumo di latte, kiwi e nocciola.",4,18262,
Profumo::cacao,Profumo,Cacao,Profumo di cacao.,12,48688,
Profumo::molto leggero quasi impercettibile,Profumo,"molto leggero, quasi impercettibile","Profumo molto leggero, quasi impercettibile.",4,37301,
Profumo::verdure lesse,Profumo,verdure lesse,Profumo di verdure lesse.,4,17335,
Profumo::una porzione con percepibili note animali e vegetali,Profumo,una porzione con percepibili note animali e vegetali,Profumo con note animali e vegetali percettibili.,4,33750,
Profumo::non molto intenso,Profumo,Non molto intenso,Profumo poco intenso.,8,4644,
Profumo::latte cotto molto quando si attacca alla padella mou cacao non zuccherato,Profumo,"latte cotto molto, quando si attacca alla padella, mou, cacao non zuccherato,",Profumo di latte cotto intenso con note di cacao non zuccherato.,4,5542,
Profumo::panna latte lievemente cotto burro fresco,Profumo,"panna, latte lievemente cotto, burro fresco,","Profumo di panna, latte lievemente cotto e burro fresco.",2,46127,
Profumo::panna e latte fresco sentore di frutta secca,Profumo,"panna e latte fresco, sentore di frutta secca",Profumo di panna e latte fresco con sentore di frutta secca.,4,35627,
Profumo::sbilanciato sul vegetale e sul brodo di verdura nota lattica presente ma comunque poco intensa,Profumo,"sbilanciato sul vegetale e sul brodo di verdura, nota lattica presente ma comunque poco intensa","Profumo sbilanciato sul vegetale e sul brodo di verdura, con nota lattica poco intensa.",4,35739,
Profumo::formaggio maturo tendente alla sovramaturazione,Profumo,formaggio maturo tendente alla sovramaturazione,Profumo di formaggio maturo tendente alla sovramaturazione.,4,44780,
Profumo::tanto latte burro fresco alla prima occasione odore di altro formaggio fermentato che mi fa penalizzare,Profumo,"Tanto latte, burro fresco. Alla prima occasione odore di altro formaggio, fermentato che mi fa penalizzare.","Profumo di latte e burro fresco, con note di formaggio fermentato.",4,1726,
Profumo::ananas leggero,Profumo,ananas leggero,Profumo di ananas leggero.,4,7927,
Profumo::delicato e floreale latte cotto pane frutta secca tostata leggera,Profumo,"delicato e floreale. latte cotto, pane, frutta secca tostata leggera","Profumo delicato e floreale con note di latte cotto, pane e frutta secca tostata leggera.",4,44195,
Profumo::paglia sporca,Profumo,Paglia sporca,Profumo di paglia sporca.,4,50709,
Profumo::panna e floreale ma un poco stucchevole,Profumo,"panna e floreale, ma un poco stucchevole","Profumo di panna e floreale, leggermente stucchevole.",4,35688,
Profumo::molto buono,Profumo,Molto buono!,NON_DESCRITTO,4,5068,
Profumo::buona intensità tostato cuoio su base lattea,Profumo,"buona intensità . tostato, cuoio su base lattea",Profumo di tostato e cuoio su base lattea con buona intensità.,4,30569,
Profumo::gradevole equilibrato latte cotto burro fuso fieno brodo,Profumo,"gradevole, equilibrato, latte cotto, burro fuso, fieno, brodo","Profumo equilibrato di latte cotto, burro fuso, fieno e brodo.",4,30817,
Profumo::leggero e quasi impercettibile,Profumo,leggero e quasi impercettibile,Profumo leggero e quasi impercettibile.,4,41363,
Profumo::leggera tostatura che prevale,Profumo,leggera tostatura che prevale...,Profumo di leggera tostatura prevalente.,4,13831,
Profumo::formaggio fritto e crosta di formaggio,Profumo,formaggio fritto;e crosta di formaggio,Profumo di formaggio fritto e crosta di formaggio.,4,24151,
Profumo::stalla,Profumo,stalla,Profumo di stalla.,4,18410,
Profumo::ammoniacale e pungente all'apertura,Profumo,ammoniacale e pungente all'apertura,Profumo ammoniacale e pungente all'apertura.,4,20424,
Profumo::odore di acido frutta marcita,Profumo,odore di acido;frutta marcita,Profumo acido con note di frutta marcita.,4,9249,
Profumo::grana mela fruttato e floreale anche,Profumo,"grana, mela-fruttato e floreale anche","Profumo di grana con note fruttate, melate e floreali.",4,11598,
Profumo::burro latte tostato e nocciola,Profumo,"burro, latte, tostato e nocciola","Profumo di burro, latte, tostato e nocciola.",2,46878,
Profumo::intensità notevole,Profumo,Intensità notevole,Profumo intenso.,4,49421,
Profumo::poco armonico nota cotta di formaggio cotto brodo poco caratteristico,Profumo,"poco armonico, nota cotta di formaggio cotto, brodo, poco caratteristico","Profumo poco armonico di formaggio cotto e brodo, poco caratteristico.",4,12927,
Profumo::odore i latticini freschi + e verdura lessata,Profumo,odore i latticini freschi + e verdura lessata -,Profumo di latticini freschi e verdura lessata.,4,25509,
Profumo::profumo debole,Profumo,Profumo debole,Profumo debole.,4,50280,
Profumo::caramella mou burro cotto,Profumo,"caramella mou, burro cotto",Profumo di caramella mou e burro cotto.,4,47127,
Profumo::leggero spunto di stalla e di crosta,Profumo,leggero spunto di stalla e di crosta,Profumo leggero di stalla e crosta.,4,32369,
Profumo::lattico intenso lievi sentori fermentati e animali,Profumo,"lattico, intenso, lievi sentori fermentati e animali",Profumo lattico intenso con lievi sentori fermentati e animali.,4,37299,
Profumo::alle prime operazioni sgradevole odore di grasso animale ossidato,Profumo,Alle prime operazioni sgradevole odore di grasso animale ossidato,Profumo sgradevole di grasso animale ossidato all'apertura.,4,49018,
Profumo::caffè cacao amaro,Profumo,"Caffè,cacao amaro",Profumo di caffè e cacao amaro.,4,49793,
Profumo::intensità' medio bassa note lattee burro latte cotto,Profumo,"intensità' medio bassa. note lattee, burro, latte cotto","Profumo di intensità media-bassa con note lattee, burro e latte cotto.",4,27848,
Profumo::panna,Profumo,panna,Profumo di panna.,68,5538,
Profumo::piacevole,Profumo,Piacevole,NON_DESCRITTO,4,3492,
Profumo::leggero sentore di cotto e ossidato,Profumo,leggero sentore di cotto e ossidato,Profumo leggero di cotto e ossidato.,4,42638,
Profumo::premio la buona intensità' frofumi di latte cotto burro sciolto frutta secca,Profumo,"premio la buona intensità'. frofumi di latte cotto, burro sciolto. frutta secca.","Profumo di latte cotto, burro sciolto e frutta secca, buona intensità.",4,5541,
Profumo::pregi e difetti tendente allo stallatico,Profumo,pregi e difetti...TENDENTE ALLO STALLATICO,Profumo tendente allo stallatico.,4,32282,
Profumo::nota leggermente fermentata,Profumo,Nota leggermente fermentata,Profumo leggermente fermentato.,4,4487,
Profumo::latte cotto formaggio fritto,Profumo,latte cotto;formaggio fritto,Profumo di latte cotto e formaggio fritto.,4,27357,
Profumo::pungente all apertura del tappo frutta molto matura alla rottura panna decisa,Profumo,"pungente all apertura del tappo, frutta molto matura alla rottura, panna decisa","Profumo pungente all'apertura, con note di frutta molto matura e panna decisa.",4,15545,
Profumo::limone ammuffito,Profumo,Limone ammuffito,Profumo di limone ammuffito.,4,48971,
Profumo::odore animale,Profumo,odore animale,Profumo di odore animale.,4,21716,
Profumo::rompendo un paio di pezzi odore più dolciastro e da cavolfiore cotto,Profumo,Rompendo un paio di pezzi odore più dolciastro e da cavolfiore cotto,Profumo dolciastro di cavolfiore cotto.,4,35448,
Profumo::vegetali fermentato,Profumo,vegetali fermentato,Profumo di vegetali fermentati.,4,25589,
Profumo::pecorino,Profumo,Pecorino,Profumo di pecorino.,8,4419,
Profumo::odore iniziale non convincente poi sfuma,Profumo,"Odore iniziale non convincente, poi sfuma","Profumo iniziale poco convincente, poi sfumato.",4,4808,
Profumo::leggero panna,Profumo,leggero panna,Profumo leggero di panna.,8,9913,
Profumo::moderata persistenza dei una senzaione acida e forse un inizio di fermentazione,Profumo,moderata persistenza dei una senzaione acida e forse un inizio di fermentazione,Profumo moderato di acidità con inizio di fermentazione.,2,46634,
Profumo::anche ben complesso ma intensità limitata,Profumo,Anche ben complesso. Ma intensità limitata,Profumo abbastanza complesso con intensità limitata.,4,4060,
Profumo::intensità molto lieve all'apertura anche erba tagliata,Profumo,"Intensità molto lieve, all'apertura anche erba tagliata",Profumo molto lieve con note di erba tagliata all'apertura.,4,18414,
Profumo::vaniglia all’apertura,Profumo,Vaniglia all’apertura,Profumo di vaniglia all'apertura.,4,50765,
Profumo::note floreali su base latte panna e burro freschi lieve tostatura intensità' buona,Profumo,"note floreali su base latte, panna e burro freschi. lieve tostatura. intensità' buona","Profumo di note floreali su base di latte, panna e burro freschi, con lieve tostatura e buona intensità.",4,5772,
Profumo::ottima intensità,Profumo,Ottima intensità,Profumo di buona intensità.,4,206,
Profumo::latte cotto intensità leggero/moderata siero acido intensità leggera,Profumo,latte cotto intensità leggero/moderata;siero acido intensità leggera,Profumo di latte cotto con intensità leggera e note di siero acido.,4,30567,
Profumo::pochi sentori pannosi,Profumo,Pochi sentori pannosi.,Profumo con pochi sentori pannosi.,4,4482,
Profumo::intenso nota fermentata frutta fermentata burro sciolto,Profumo,"intenso, nota fermentata, frutta fermentata, burro sciolto",Profumo intenso di burro sciolto con note fermentate e frutta fermentata.,4,42430,
Profumo::burro fuso burro,Profumo,"burro fuso, burro,",Profumo di burro fuso.,8,21707,
Profumo::buona intensità' latte cotto poca panna pane tostato frutta secca burro fuso,Profumo,"buona intensità';latte cotto, poca panna, pane, tostato, frutta secca, burro fuso","Profumo di latte cotto, pane, tostato e frutta secca con poca panna e burro fuso, buona intensità.",4,20168,
Profumo::all'inizio teli sporchi,Profumo,all'inizio teli sporchi,Profumo di teli sporchi all'inizio.,4,30715,
