dedup_key,attribute,caption_pre,caption_clean,frequency,sample_row_id,error
Sapore::salato aciduloe amaro,Sapore,"salato, aciduloe amaro","Sapore salato, acidulo e amaro.",4,23882,
Sapore::troppo pccante,Sapore,Troppo pccante,Sapore eccessivamente piccante.,4,49307,
Sapore::leggermente salato e acido ma non tanto da essere spiacevole,Sapore,"Leggermente salato e acido, ma non tanto da essere spiacevole",Sapore leggermente salato e acido.,4,16811,
Sapore::molto sapido e umami,Sapore,molto sapido e umami....,Sapore molto sapido con umami.,4,37320,
Sapore::leggermente saporito e piccante nel complesso armonico però,Sapore,leggermente saporito e piccante.... nel complesso armonico però,"Sapore leggermente saporito e piccante, nel complesso armonico.",4,18812,
Sapore::acido pungente,Sapore,"acido pungente,",Sapore acido e pungente.,4,16883,
Sapore::dolce sapido buon umami piccantezza contenuta,Sapore,"dolce sapido, buon umami, piccantezza contenuta",Sapore dolce sapido con buon umami e piccantezza contenuta.,8,5469,
Sapore::equilibrato e abbastanza intenso,Sapore,equilibrato e abbastanza intenso,Sapore equilibrato e abbastanza intenso.,4,18887,
Sapore::un poco acido e piccante,Sapore,un poco acido e piccante,Sapore leggermente acido e piccante.,4,15553,
Sapore::leggermente il piccante,Sapore,Leggermente il pIccante,Sapore leggermente piccante.,4,3841,
Sapore::saporito salato e uamai adeguati piccante praticamente assente,Sapore,"saporito, salato e uamai adeguati, piccante praticamente assente","Sapore saporito e salato con umami adeguato, piccantezza praticamente assente.",4,5779,
Sapore::dolce sapido con nota acida umami contenuto e piccantezza abbastanza marcata,Sapore,"dolce sapido con nota acida, umami contenuto, e piccantezza abbastanza marcata","Sapore dolce sapido con nota acida, umami contenuto e piccantezza abbastanza marcata.",4,7317,
Sapore::piuttosto neutro,Sapore,piuttosto neutro,Sapore piuttosto neutro.,4,27859,
Sapore::allappante,Sapore,Allappante,Sapore allappante.,32,1754,
Sapore::pizzica la lingua un poco astringente,Sapore,"pizzica la lingua, un poco astringente",Sapore piccante e leggermente astringente.,4,35812,
Sapore::piccantezza evidente scarsa dolcezza,Sapore,"piccantezza evidente, scarsa dolcezza",Sapore con piccantezza evidente e scarsa dolcezza.,4,21718,
Sapore::leggera senzazione piccante,Sapore,leggera senzazione piccante,Sapore leggermente piccante.,2,46897,
Sapore::molto dolce,Sapore,molto dolce,Sapore molto dolce.,4,31918,
Sapore::si percepisce acidità leggermente piccante alla fine,Sapore,si percepisce acidità-;leggermente piccante alla fine,Sapore con acidità leggermente piccante nel finale.,4,40322,
Sapore::scarno addirittura poco salato fa emergere dolcezza,Sapore,"scarno. addirittura poco salato, fa emergere dolcezza","Sapore scarno, poco salato con emergere di dolcezza.",4,41481,
Sapore::salato irrita le gengive,Sapore,"salato, irrita le gengive",Sapore salato e piccante.,4,20366,
Sapore::pricipalmente acido segue il salato e piccante la nota dolce è quasi assente,Sapore,"pricipalmente acido, segue il salato e piccante, la nota dolce è quasi assente","Sapore principalmente acido, seguito da salato e piccante, con nota dolce quasi assente.",4,41318,
Sapore::salato amaro piccante leggero,Sapore,"salato, amaro, piccante leggero","Sapore salato, amaro e leggermente piccante.",4,30625,
Sapore::polvere,Sapore,Polvere,NON_DESCRITTO,4,50726,
Sapore::molto salato e piccante,Sapore,molto salato e piccante,Sapore molto salato e piccante.,4,23814,
Sapore::piccante acre in gola umami,Sapore,piccante acre in gola umami,Sapore piccante e acre in gola con umami.,8,29103,
Sapore::gusti equilibrati e no piccante,Sapore,gusti equilibrati e no piccante,"Sapore equilibrato, non piccante.",4,30676,
Sapore::un pochetto salato,Sapore,un pochetto salato,Sapore leggermente salato.,4,7480,
Sapore::legermente acidulo,Sapore,legermente acidulo,Sapore leggermente acidulo.,4,32222,
Sapore::equilibrato ma con finale amarognolo e sapidità' forte,Sapore,equilibrato ma con finale amarognolo e sapidità' forte,Sapore equilibrato con finale amarognolo e sapidità forte.,4,13841,
Sapore::piccante percettibile,Sapore,Piccante percettibile,Sapore piccante percettibile.,4,3842,
Sapore::solo leggermente sapido,Sapore,Solo leggermente sapido,Sapore leggermente sapido.,12,48559,
Sapore::leggermente astringente,Sapore,Leggermente astringente,Sapore leggermente astringente.,4,49877,
Sapore::leggermente amaro manca come di struttura salato piccante ma non legati,Sapore,"leggermente amaro, manca come di struttura, salato ,piccante ma non legati","Sapore leggermente amaro e salato, piccante ma poco strutturato e slegato.",4,44620,
Sapore::amaro il retrogusto e dolce come i bresso,Sapore,Amaro il retrogusto e dolce come i Bresso!,Sapore amaro al retrogusto con note dolci.,4,829,
Sapore::un poco' troppo salato tendente all'acido con un punta di piccante alla fine,Sapore,"Un poco' troppo salato, tendente all'acido con un punta di piccante alla fine","Sapore eccessivamente salato, tendente all'acido con una punta di piccante in finale.",4,3869,
Sapore::buon bilanciamento di sale,Sapore,buon bilanciamento di sale,Sapore con buon equilibrio di sale.,4,5555,
Sapore::brucia la lingua,Sapore,Brucia la lingua,Sapore bruciante in gola.,4,1134,
Sapore::finale leggermente amaro&tostato,Sapore,finale leggermente amaro&tostato,Sapore con finale leggermente amaro e tostato.,4,21723,
Sapore::leggero,Sapore,leggero,Sapore leggero.,4,16803,
Sapore::salato leggermente piccante sulla lingua,Sapore,"salato, leggermente piccante sulla lingua",Sapore salato e leggermente piccante sulla lingua.,4,25517,
Sapore::buon equilibrio fors'anche dolce,Sapore,"buon equilibrio, fors'anche dolce",Sapore con buon equilibrio e dolce.,4,16804,
Sapore::amaro da subito,Sapore,amaro da subito,Sapore amaro immediato.,4,20496,
Sapore::leggermente amaro alla fine presistenza non positiva,Sapore,"leggermente amaro alla fine, presistenza non positiva","Sapore leggermente amaro al finale, scarsa persistenza.",4,15497,
Sapore::nessun sapore prevalente,Sapore,nessun sapore prevalente,Sapore senza prevalenze marcate.,4,32295,
Sapore::piccante assente pococ umami nele complesso equilibrato non dolce,Sapore,piccante assente. pococ umami. nele complesso equilibrato. non dolce,"Sapore poco umami, equilibrato, non dolce, con assenza di piccantezza.",4,27368,
Sapore::amaro piccante acido sono i più evidenti manca di equilibrio e dolcezza,Sapore,"amaro, piccante, acido sono i più evidenti manca di equilibrio e dolcezza","Sapore amaro, piccante e acido, con mancanza di equilibrio e dolcezza.",4,42434,
Sapore::un poco punente amaro comunque sapore pieno,Sapore,un poco punente. Amaro. comunque sapore pieno,"Sapore poco pungente e amaro, comunque pieno.",4,33839,
Sapore::leggermetne acido salato umami,Sapore,leggermetne acido;salato ;umami;,"Sapore leggermente acido, salato con nota umami.",4,23881,
Sapore::moltoo salato e con tendenza acida,Sapore,moltoo salato e con tendenza acida,Sapore molto salato con tendenza acida.,4,11186,
Sapore::leggermente acido nel complesso equilibrato poco picccante,Sapore,"leggermente acido nel complesso equilibrato, poco picccante","Sapore leggermente acido, equilibrato, con poca piccantezza.",2,46309,
Sapore::eccesso di umami e salto,Sapore,"eccesso di umami, e salto",Sapore con eccesso di umami.,4,25591,
Sapore::molte note ma non omogenee,Sapore,"Molte note ma non omogenee,",Sapore complesso ma non omogeneo.,4,48900,
Sapore::abbstanza equilibrato ma con note amarognole anche prevalenti,Sapore,abbstanza equilibrato ma con note amarognole anche prevalenti,Sapore abbastanza equilibrato con note amarognole prevalenti.,4,9428,
Sapore::leggermente acidulo,Sapore,Leggermente acidulo,Sapore leggermente acidulo.,8,4914,
Sapore::nessuna prevalenza di gusto delicato equilibrato,Sapore,"nessuna prevalenza di gusto. delicato, equilibrato",Sapore delicato e equilibrato senza prevalenza di gusto.,4,9175,
Sapore::unto troppo sapido,Sapore,"unto, troppo sapido...",Sapore eccessivamente sapido.,4,14261,
Sapore::gusti abbastanza equilibrati e piccante leggero,Sapore,gusti abbastanza equilibrati e piccante leggero,Sapore abbastanza equilibrato con leggera piccantezza.,4,30823,
Sapore::scarno povero manca quasi di sale,Sapore,"scarno, povero, manca quasi di sale!","Sapore scarno e povero, con scarsa salinità.",4,9343,
Sapore::amaro,Sapore,Amaro,Sapore amaro.,96,1004,
Sapore::salatissimo,Sapore,salatissimo,Sapore molto salato.,8,11329,
Sapore::leggermente salato piccante e umami,Sapore,"leggermente salato, piccante e umami","Sapore leggermente salato, piccante e umami.",4,24164,
Sapore::equilibrato ma retrogusto amaro,Sapore,"equilibrato, ma retrogusto amaro",Sapore equilibrato con retrogusto amaro.,4,35569,
Sapore::anche notevoli equilibrato,Sapore,Anche notevoli! Equilibrato,Sapore equilibrato.,4,1135,
Sapore::piuttosto insapore,Sapore,piuttosto insapore,Sapore piuttosto scarno.,4,30675,
Sapore::tendente al dolce,Sapore,tendente al dolce,Sapore tendente al dolce.,4,13845,
Sapore::amaro appena messo in bocca e persistente,Sapore,amaro appena messo in bocca e persistente,Sapore amaro e persistente.,4,15945,
Sapore::tendente all'amaro acido,Sapore,TENDENTE ALL'AMARO ACIDO,Sapore tendente all'amaro e acido.,4,31831,
Sapore::tendente all'acido,Sapore,tendente all'acido,Sapore tendente all'acido.,12,14125,
Sapore::sapidità' medio bassa dolcezza media umami medio basso piccantezza bassa abbastanza equilibrato,Sapore,"sapidità' medio bassa, dolcezza media, umami medio basso, piccantezza bassa, abbastanza equilibrato","Sapore con sapidità medio-bassa, dolcezza media, umami medio-basso, piccantezza bassa e abbastanza equilibrato.",4,41149,
Sapore::amaro dolce,Sapore,"amaro, dolce",Sapore amaro e dolce.,8,31915,
Sapore::nota dolce leggerissimo piccante,Sapore,nota dolce leggerissimo piccante,Sapore con nota dolce e leggerissimo piccante.,4,22275,
Sapore::salato leggermente prevalente,Sapore,salato leggermente prevalente,Sapore salato leggermente prevalente.,2,46896,
Sapore::pungente> salato e piccante,Sapore,pungente> salato e piccante,"Sapore pungente, salato e piccante.",4,7326,
Sapore::@sciapo e amaro,Sapore,@sciapo.... e amaro....,Sapore sciapo e amaro.,4,21814,
Sapore::dolce sapido umami medio piccantezza poco marcata,Sapore,"dolce sapido, umami medio, piccantezza poco marcata",Sapore dolce sapido con umami medio e piccantezza poco marcata.,4,42650,
Sapore::dolce manca completamente di sale,Sapore,"dolce, manca completamente di sale","Sapore dolce, manca di sale.",4,18884,
Sapore::presenza di acidità' quasi rinfrescante difettoso,Sapore,"presenza di acidità', quasi rinfrescante, difettoso",Sapore con acidità quasi rinfrescante.,4,41317,
Sapore::lieve nota amara,Sapore,lieve nota amara,Sapore con lieve nota amara.,4,27850,
Sapore::dolce ma piccante non equilibrato,Sapore,dolce ma piccante non equilibrato,"Sapore dolce e piccante, non equilibrato.",4,13148,
Sapore::umami e amaro leggermente prevalenti ma non molto intensi,Sapore,"umami e amaro leggermente prevalenti, ma non molto intensi","Sapore umami e amaro leggermente prevalenti, ma non molto intensi.",4,24235,
Sapore::gusti abbastanza equilibrati con un elggero accento di umami,Sapore,"gusti abbastanza equilibrati, con un elggero accento di umami",Sapore abbastanza equilibrato con leggero accento di umami.,4,27781,
Sapore::non sento dolce amaro e sale spiccano,Sapore,Non sento dolce. Amaro e sale spiccano,"Sapore senza dolcezza, con amaro e sale prevalenti.",4,5321,
Sapore::poco espressivo,Sapore,Poco espressivo,NON_DESCRITTO,4,23,
Sapore::salato amaro piccante,Sapore,salato amaro piccante,"Sapore salato, amaro e piccante.",4,33840,
Sapore::leggermente piccante,Sapore,leggermente piccante,Sapore leggermente piccante.,40,9344,
Sapore::umami leggera piccantezza ma poco persistente,Sapore,"umami, leggera piccantezza ma poco persistente",Sapore umami con leggerezza e piccantezza poco persistente.,4,33687,
Sapore::solo leggeri,Sapore,Solo leggeri...,NON_DESCRITTO,4,5287,
Sapore::un p troppo piccante,Sapore,un p; troppo piccante,Sapore leggermente troppo piccante.,4,25976,
Sapore::pizzica in gola,Sapore,pizzica in gola,Sapore piccante in gola.,4,7859,
Sapore::umami dolce,Sapore,"umami, dolce",Sapore umami e dolce.,4,25672,
Sapore::buon bilanciamento sentore di formaggio cotto,Sapore,"buon bilanciamento, sentore di formaggio cotto",Sapore ben equilibrato con sentore di formaggio cotto.,4,5786,
Sapore::dolce salato piccante,Sapore,"dolce, salato, piccante","Sapore dolce, salato e piccante.",4,14128,
Sapore::salato glutammato molto negativo,Sapore,salato glutammato molto negativo,"Sapore salato con umami molto marcato, aspetto negativo.",4,13776,
Sapore::acido salato umami,Sapore,acido;salato;umami;,"Sapore acido, salato e umami.",4,33911,
Sapore::abbastanza salato forte componente acida piccante,Sapore,"abbastanza salato, forte componente acida, piccante",Sapore abbastanza salato con forte componente acida e piccante.,4,16886,
Sapore::non equilibrato troppo salato,Sapore,non equilibrato troppo salato,Sapore non equilibrato e eccessivamente salato.,4,32380,
Sapore::lieve acidità' umami eccessivo poco equilibrato piccante evidente,Sapore,"lieve acidità', umami eccessivo, poco equilibrato, piccante evidente","Sapore con lieve acidità, umami eccessivo e piccantezza evidente, poco equilibrato.",4,41485,
Sapore::acido moderato/forte piccante forte,Sapore,acido MODERATO/FORTE;piccante FORTE,Sapore acido da moderato a forte e piccante intenso.,4,27855,
Sapore::inizialmente sapido e leggermente piccante poi segue il dolce,Sapore,"inizialmente sapido e leggermente piccante, poi segue il dolce","Sapore inizialmente sapido e leggermente piccante, seguito da dolcezza.",4,24307,
"Sapore::equilibrato ma con poco sale ""sciapotto",Sapore,"equilibrato ma con poco sale!!! ""Sciapotto",Sapore equilibrato ma poco salato.,4,11608,
Sapore::leggermente amaro e pic,Sapore,leggermente amaro e pic,Sapore leggermente amaro e piccante.,4,22358,
Sapore::pungente per sale più' che per piccante non amaro non dolce poco umami scarno,Sapore,"pungente per sale più' che per piccante. non amaro, non dolce, poco umami. scarno","Sapore pungente per il sale, non amaro né dolce, poco umami, scarno.",4,40321,
Sapore::leggermente acido raschia in gola,Sapore,"leggermente acido, raschia in gola",Sapore leggermente acido e pungente in gola.,4,42718,
Sapore::equilibrato assenza del picante,Sapore,"equilibrato, assenza del picante","Sapore equilibrato, priva di piccantezza.",4,16735,
Sapore::acido e piccante salato e umami nella norma,Sapore,"acido e piccante, salato e umami nella norma","Sapore acido e piccante, con salato e umami nella norma.",4,5856,
Sapore::nulla prevale non dolce,Sapore,nulla prevale. non dolce,"Sapore equilibrato, non dolce.",8,9427,
Sapore::salato amaro non dolce poco umami,Sapore,"salato. Amaro. non dolce, poco umami","Sapore salato e amaro, non dolce, poco umami.",4,41313,
Sapore::poco salato forse anche un poco' di dolce,Sapore,Poco salato. Forse anche un poco' di dolce,Sapore poco salato con note dolci.,4,3832,
Sapore::piccante sulla lingua moderatamente certamente amaro,Sapore,"piccante sulla lingua, moderatamente. certamente amaro",Sapore moderatamente piccante sulla lingua con amaro.,4,44627,
Sapore::equilibrato con note anche dolciastre peccato per finale amrognolo,Sapore,equilibrato con note anche dolciastre. Peccato per finale amrognolo,Sapore equilibrato con note dolciastre e finale amarognolo.,4,18889,
Sapore::ottimo equilibrio tra le diverse note,Sapore,Ottimo equilibrio tra le diverse note,Sapore equilibrato tra le diverse note.,4,49804,
Sapore::piccantino finale umami,Sapore,"piccantino finale, umami",Sapore con piccantezza finale e note umami.,2,46310,
Sapore::molto umami,Sapore,molto umami,Sapore molto umami.,4,44283,
Sapore::sale e umami prevalenti,Sapore,sale e umami prevalenti,Sapore con sale e umami prevalenti.,2,46304,
Sapore::leggermente acido e sal,Sapore,leggermente acido e sal,Sapore leggermente acido e salato.,2,46806,
Sapore::acido salato e piccante,Sapore,"acido, salato e piccante","Sapore acido, salato e piccante.",4,16808,
Sapore::umami spiccato,Sapore,umami spiccato,Sapore umami spiccato.,4,34382,
Sapore::scarno e pungente,Sapore,Scarno e pungente,Sapore scarno e pungente.,4,4231,
Sapore::dolce sapido con piccantezza media e nota amara forse lieve acidità,Sapore,"dolce sapido con piccantezza media e nota amara, forse lieve acidità","Sapore dolce sapido con piccantezza media, nota amara e leggermente acido.",4,40326,
Sapore::piccante assente ma umami tende a coprire punta di amaro,Sapore,"piccante assente ma umami tende a coprire, punta di amaro","Sapore senza piccantezza, umami tendente a coprire con punta di amaro.",4,30627,
Sapore::piccante presente e persistente emerge anche una sapidità' più' pronnciata equilibrato gli altri sapori,Sapore,"piccante presente e persistente, emerge anche una sapidità' più' pronnciata, equilibrato gli altri sapori","Sapore piccante persistente e sapidità pronunciata, con buon equilibrio degli altri sapori.",4,15606,
Sapore::scarno,Sapore,Scarno,Sapore scarno.,4,4938,
Sapore::nulla domina,Sapore,nulla domina,NON_DESCRITTO,4,33762,
Sapore::non piccante leggermente acido salato ottimale dolce percepibile,Sapore,"non piccante, leggermente acido, salato ottimale, dolce percepibile","Sapore non piccante, leggermente acido, salato equilibrato e dolce percepibile.",4,35637,
Sapore::abbastanza equilibrio umami un poco di più,Sapore,"abbastanza equilibrio, umami un poco di più",Sapore abbastanza equilibrato con umami in evidenza.,4,21819,
Sapore::non piccante con percezione dolce,Sapore,"non piccante, con percezione dolce",Sapore non piccante con percezione dolce.,4,25520,
Sapore::poco rotondo forse manca umami nel complesso equilibrato,Sapore,"poco rotondo, forse manca umami, nel complesso equilibrato","Sapore poco rotondo, equilibrato ma con umami contenuto.",4,26137,
Sapore::salato e amaro,Sapore,salato e amaro,Sapore salato e amaro.,16,11394,
Sapore::ha quella nota in più,Sapore,Ha quella nota in più,NON_DESCRITTO,4,51482,
Sapore::equilibrato non piccante buono,Sapore,"equilibrato, non piccante. buono","Sapore equilibrato, non piccante.",4,24233,
Sapore::umami acido,Sapore,umami;acido,Sapore umami e acido.,8,29104,
Sapore::piccante sbilanciato e salato troppo,Sapore,piccante sbilanciato e salato troppo,"Sapore piccante, eccessivamente salato e sbilanciato.",4,30727,
Sapore::molto poco salato,Sapore,Molto poco salato,Sapore poco salato.,4,49129,
Sapore::equilibrato non troppo salato non piccante punta di umami,Sapore,equilibrato. non troppo salato. non piccante. punta di umami,"Sapore equilibrato, non eccessivamente salato, con punta di umami.",4,11465,
Sapore::leggermente amaro e acre in gola,Sapore,leggermente amaro e acre in gola,Sapore leggermente amaro e acre in gola.,4,40320,
Sapore::piccante fortissimo e persistente,Sapore,Piccante fortissimo e persistente,Sapore fortemente piccante e persistente.,4,48662,
Sapore::amaro persistente salato,Sapore,"amaro persistente, salato",Sapore amaro persistente e salato.,4,21729,
Sapore::poco umami acidulo,Sapore,"poco umami, acidulo",Sapore poco umami e acidulo.,4,15381,
Sapore::umami un poco' salato leggermente piccante niente di esagerato ma non ben armonico,Sapore,"umami, un poco' salato, leggermente piccante, niente di esagerato, ma non ben armonico","Sapore umami, poco salato e leggermente piccante, non ben armonico.",4,9342,
Sapore::piccante ben percepibile,Sapore,piccante ben percepibile,Sapore piccante ben percepibile.,4,47198,
Sapore::dolcezza media sapidità' medio alta umami medio piccantezza media abbastanza equilibrato forse un poco sapido,Sapore,"dolcezza media, sapidità' medio alta, umami medio, piccantezza media, abbastanza equilibrato, forse un poco sapido","Sapore con dolcezza media, sapidità medio-alta, umami medio e piccantezza media, abbastanza equilibrato.",4,42580,
Sapore::salato e non dolce,Sapore,Salato e non dolce,Sapore salato e non dolce.,4,49597,
Sapore::molto piccante,Sapore,molto piccante,Sapore molto piccante.,4,16807,
Sapore::non equilibrato salato,Sapore,non equilibrato salato,Sapore non equilibrato e salato.,8,27363,
Sapore::quasi astringente asciug atroppo in bocca,Sapore,"quasi astringente, asciug atroppo in bocca",Sapore quasi astringente e asciutto in bocca.,4,44704,
Sapore::troppo più fante rispetto alle altre sensazioni,Sapore,Troppo più fante rispetto alle altre sensazioni,NON_DESCRITTO,4,48761,
Sapore::equilibrato con dolce intensità alta,Sapore,equilibrato con dolce intensità alta,Sapore equilibrato con dolcezza intensa.,4,41087,
Sapore::sembra un formaggio più' vecchio scarno e pungente,Sapore,Sembra un formaggio più' vecchio. Scarno e pungente.,Sapore scarno e pungente.,2,46222,
Sapore::piccante leggerissimo,Sapore,Piccante leggerissimo,Sapore leggerissimamente piccante.,4,4747,
Sapore::dolce poco salato umami,Sapore,"dolce, poco salato. umami","Sapore dolce, poco salato con umami.",4,18347,
Sapore::amaro ma insipido,Sapore,Amaro ma insipido,Sapore amaro ma insipido.,4,51198,
Sapore::non direi dolce ma il resto equilibrato senza umami,Sapore,"non direi dolce, ma il resto equilibrato, senza umami","Sapore non dolce, equilibrato, senza umami.",4,5783,
Sapore::manca il salato,Sapore,Manca il salato,Sapore privo di salato.,12,4729,
Sapore::sbilanciato salato,Sapore,sbilanciato salato,Sapore sbilanciato e salato.,4,37231,
Sapore::umami marcato poco equilibrato,Sapore,"umami marcato, poco equilibrato","Sapore umami marcato, poco equilibrato.",4,6008,
Sapore::salatissimo e amaro,Sapore,salatissimo e amaro,Sapore molto salato e amaro.,4,20371,
Sapore::dolcezza importante sapidità' e umami contenuti lieve nota rinfrescante poco piccante,Sapore,"dolcezza importante, sapidità' e umami contenuti, lieve nota rinfrescante, poco piccante","Sapore con importante dolcezza, sapidità e umami contenuti, lieve nota rinfrescante e poco piccante.",4,31762,
Sapore::dolce giustamente salato punta di amaro,Sapore,"dolce, giustamente salato, punta di amaro","Sapore dolce, giustamente salato, con punta di amaro.",4,37229,
Sapore::equilibrato e con note anche dolci,Sapore,equilibrato e con note anche dolci,Sapore equilibrato con note dolci.,4,44705,
Sapore::pungente per eccesso salino acido amaro presenti ed equilibrati,Sapore,"pungente per eccesso salino. acido, amaro presenti ed equilibrati.","Sapore pungente per eccesso di sale, con acidità e amarezza equilibrate.",4,47140,
Sapore::molto equilibrio e complessità delle note,Sapore,Molto equilibrio e complessità delle note,Sapore molto equilibrato e complesso.,4,49807,
Sapore::piatto,Sapore,Piatto,Sapore piatto.,4,51693,
Sapore::prevale la pungenza e la sapidità,Sapore,prevale la pungenza e la sapidità,Sapore con prevalente pungenza e sapidità.,4,18275,
Sapore::punge la lingua penso sale,Sapore,Punge la lingua. Penso sale,Sapore pizzicante sulla lingua con nota salata.,4,1273,
Sapore::acido prevalente ma abbastanza equilibrato,Sapore,acido prevalente ma abbastanza equilibrato,Sapore acido prevalente ma abbastanza equilibrato.,4,16733,
Sapore::poco marcato,Sapore,poco marcato,Sapore poco marcato.,4,24093,
Sapore::dolciastro leggermente acido,Sapore,"dolciastro, leggermente acido",Sapore dolciastro leggermente acido.,4,17347,
Sapore::salato oltremodo irrita le mucose,Sapore,"salato oltremodo, irrita le mucose",Sapore eccessivamente salato e pungente.,4,13142,
Sapore::amarognolo fin dall inizio salato piccante finale leggero,Sapore,"amarognolo fin dall inizio, salato, piccante finale leggero",Sapore amarognolo e salato con piccantezza leggera al finale.,4,35578,
Sapore::leggermente salato e dolce,Sapore,leggermente salato e dolce,Sapore leggermente salato e dolce.,4,11324,
Sapore::non male ma poco caratteristico,Sapore,"Non male, ma poco caratteristico",Sapore poco caratteristico.,4,7318,
Sapore::sapido e dolce,Sapore,sapido e dolce,Sapore sapido e dolce.,4,37313,
Sapore::nella media sensazione rinfrescante,Sapore,"nella media, sensazione rinfrescante",Sapore nella media con sensazione rinfrescante.,4,26129,
Sapore::amaro troppo,Sapore,"Amaro, troppo",Sapore eccessivamente amaro.,4,2520,
Sapore::2 porzioni leggermente amare,Sapore,2 porzioni leggermente amare,Sapore leggermente amaro.,4,22182,
Sapore::dolce poco sapido medio umami poco piccante,Sapore,"dolce, poco sapido, medio umami, poco piccante","Sapore dolce, poco sapido, umami medio e poco piccante.",4,27780,
Sapore::leggermente amarognolo,Sapore,Leggermente amarognolo,Sapore leggermente amarognolo.,4,1729,
Sapore::sapidità pesistente ma non elevata,Sapore,sapidità pesistente ma non elevata,Sapore con sapidità persistente ma non elevata.,4,41374,
Sapore::anonimo è debole,Sapore,Anonimo è debole,Sapore anonimo e debole.,4,1730,
Sapore::gusti abbasrtana equilibrati e piccante praticamente assente,Sapore,gusti abbasrtana equilibrati e piccante praticamente assente,Sapore abbastanza equilibrato con piccantezza praticamente assente.,4,24304,
Sapore::dolce sapido sapidità' contenuta carente di piccantezza umami ok,Sapore,"dolce sapido, sapidità' contenuta, carente di piccantezza, umami ok",Sapore dolce sapido con sapidità contenuta e umami equilibrato.,4,25590,
Sapore::equlibrato ed anche dolce&burroso,Sapore,equlibrato ed anche dolce&burroso,Sapore equilibrato con note dolci.,4,35753,
Sapore::umami troppo evidente,Sapore,umami troppo evidente,Sapore umami eccessivo.,4,25513,
Sapore::dolce e leggermente piccante alla fine,Sapore,dolce e leggermente piccante alla fine,Sapore dolce e leggermente piccante in finale.,8,29556,
Sapore::anche qua contrasto ma piacevole,Sapore,Anche qua contrasto ma piacevole,NON_DESCRITTO,10,2183,
Sapore::piccante intensità medio alta,Sapore,piccante intensità medio alta,Sapore piccante con intensità medio-alta.,4,9173,
Sapore::umami un poco carico piccante inesistente,Sapore,"umami un poco- carico, piccante inesistente",Sapore umami poco carico con piccantezza assente.,4,27431,
Sapore::sapore pieno complesso appena un poco' salato,Sapore,"sapore pieno, complesso, appena un poco' salato","Sapore pieno e complesso, leggermente salato.",4,31910,
Sapore::umami leggermente preponderante,Sapore,umami leggermente preponderante,Sapore umami leggermente preponderante.,4,44628,
Sapore::leggermente salato dolce umami,Sapore,leggermente salato;dolce;umami,Sapore leggermente salato con note dolci e umami.,4,47364,
Sapore::acido su tutti,Sapore,Acido su tutti,Sapore acido persistente.,10,1953,
Sapore::piccante leggero acido moderato,Sapore,piccante leggero;acido moderato,Sapore leggermente piccante con acidità moderata.,4,11320,
Sapore::pungente non so se eccesso di sale o vero piccante,Sapore,Pungente. Non so se eccesso di sale o vero piccante,"Sapore pungente, con eccesso di sale o piccante.",4,1791,
Sapore::umami importante,Sapore,umami importante,Sapore umami importante.,4,33612,
Sapore::leggermente piccante e salato brucia la lingua,Sapore,leggermente piccante e salato. brucia la lingua,"Sapore leggermente piccante e salato, bruciante in bocca.",4,41147,
Sapore::sapido dolce,Sapore,"sapido, dolce.",Sapore sapido e dolce.,4,35692,
Sapore::bassa sapidità' poca persistenza,Sapore,bassa sapidità' poca persistenza,Sapore a bassa sapidità con poca persistenza.,4,21816,
Sapore::buon equilibrio tra salato e piccante con una nota da umami non eccedente,Sapore,buon equilibrio tra salato e piccante con una nota da umami non eccedente,"Sapore con buon equilibrio tra salato e piccante, nota umami non eccessiva.",2,46137,
Sapore::gusti abbastanza equilibrati piccante praticamente non percepibile,Sapore,"gusti abbastanza equilibrati, piccante praticamente non percepibile.","Sapore abbastanza equilibrato, piccantezza praticamente non percepibile.",4,9168,
Sapore::equilib dolce,Sapore,equilib dolce,Sapore equilibrato e dolce.,4,25673,
Sapore::umami leggero amaro finale,Sapore,"umami, leggero amaro finale",Sapore umami con leggero amaro finale.,4,41148,
Sapore::salato troppo,Sapore,salato troppo,Sapore eccessivamente salato.,4,33686,
Sapore::salato umami gusti non armonici leggera piccantezza finale,Sapore,"salato, umami, gusti non armonici, leggera piccantezza finale","Sapore salato e umami con leggera piccantezza finale, gusti non armonici.",8,29428,
Sapore::un poco salato ma abbastanza equilibrato,Sapore,un poco- salato ma abbastanza equilibrato,Sapore poco salato ma abbastanza equilibrato.,4,47478,
Sapore::nessuna nota prevalente tutte presenti anche dolce,Sapore,"nessuna nota prevalente, tutte presenti. anche dolce",Sapore equilibrato con note dolci.,4,5937,
Sapore::non equilibrato quasi poco sale,Sapore,Non equilibrato. Quasi poco sale,"Sapore non equilibrato, quasi poco salato.",4,49511,
Sapore::amarognolo umami,Sapore,"amarognolo, umami",Sapore amarognolo con note umami.,4,25980,
Sapore::tendenzialmente dolce con sapadit' media umami contenuto poco piccante,Sapore,"tendenzialmente dolce con sapadit' media, umami contenuto, poco piccante","Sapore tendente al dolce con sapidità media, umami contenuto e poco piccante.",4,40256,
Sapore::anonimo con amaro,Sapore,anonimo con amaro...,Sapore anonimo con amaro.,4,25522,
Sapore::molto piccante e dolciastro,Sapore,MOLTO PICCANTE E DOLCIASTRO,Sapore molto piccante e dolciastro.,4,37396,
